ID_HISTORY_STOCK,KD_BARANG,KD_LOKASI,UPDATED_BY,JUMLAH_AWAL,JUMLAH_PERUBAHAN,JUMLAH_AKHIR,TIPE_PERUBAHAN,REF,SATUAN,WAKTU_CHANGE
SKHY5293D07134D6,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,263,-12,1246,PENJUALAN,DNJBC8FF32A42DFE,PIECES,2025-01-27 18:45:26
SKHY0C26D87F3C1D,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,136,-19,112,PENJUALAN,DNJB185CF31F2888,PIECES,2025-01-27 19:51:43
SKHY199203968A38,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,38,-18,49,PENJUALAN,DNJB1D98C9E60937,PIECES,2025-01-27 20:24:07
SKHYFBB227550B1F,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,24,-23,0,PENJUALAN,DNJB7102D84F9F63,PIECES,2025-01-27 20:27:53
SKHY53C9360F8CAF,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,58,-20,29,PENJUALAN,DNJB8636FEC90159,PIECES,2025-01-27 20:36:23
SKHYBEA3AAA9E020,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,20,-19,10,PENJUALAN,DNJB28FE0A878235,PIECES,2025-01-28 08:01:05
SKHYD15BAAD19D02,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,5,25,55,PEMESANAN,PSBGB48882A1EBF4,DUS,2025-01-28 09:40:37
SKHY7C2CC2DCC144,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,57,-22,35,PENJUALAN,DNJB858C6D4F33D6,PIECES,2025-01-28 10:02:54
SKHY00C2C0B8ECAF,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,35,-11,24,PENJUALAN,DNJB5AD077DA7F1E,PIECES,2025-01-28 10:40:58
SKHYAE1F0EE842A8,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,25,-5,50,TRANSFER,TRFR90F1CD2E30ED,DUS,2025-01-28 11:04:02
SKHYAFC35609C45C,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,50,50,TRANSFER,TRFR90F1CD2E30ED,PIECES,2025-01-28 11:07:02
SKHY357D443CEC2C,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,470,-6,1456,PENJUALAN,DNJB6B31D7B0ED3E,PIECES,2025-01-28 11:19:21
SKHY4D377CF8F271,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,21,-17,33,PENJUALAN,DNJB09540126B3F0,PIECES,2025-01-28 11:23:59
SKHY2BC51937B821,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,49,151,238,PEMESANAN,PSBG48CA63906798,DUS,2025-01-28 11:32:43
SKHYD7F4A0500A11,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,112,-8,104,PENJUALAN,DNJB67C42191BF34,PIECES,2025-01-28 12:00:06
SKHY8485D8C558F7,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,4,-2,31,PENJUALAN,DNJB5F61764C2D2E,PIECES,2025-01-28 12:33:32
SKHY390C4F8E9FA6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,1,-1,9,PENJUALAN,DNJB90825D6796BC,PIECES,2025-01-28 12:37:53
SKHY84282155A21F,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,104,-23,81,PENJUALAN,DNJB25E6DFDCAF2E,PIECES,2025-01-28 13:26:47
SKHY345535115052,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,81,-27,54,PENJUALAN,DNJB90A502893260,PIECES,2025-01-28 13:36:22
SKHYFB45A4F6EC7E,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,12,-10,14,PENJUALAN,DNJBA343DEDF4289,PIECES,2025-01-28 13:42:41
SKHY638695923A4D,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,30,-5,45,TRANSFER,TRFR8CFDDCD7645A,DUS,2025-01-28 14:42:32
SKHY43A62727D0CF,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,7,50,64,TRANSFER,TRFR8CFDDCD7645A,PIECES,2025-01-28 14:44:32
SKHY5DC37D4AD061,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,2,-2,29,PENJUALAN,DNJBEA81A32446AA,PIECES,2025-01-28 15:38:24
SKHY60FB8EFB8BD2,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-29,0,PENJUALAN,DNJB863FCA4824BB,PIECES,2025-01-28 15:52:23
SKHYFAB1F374E017,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,246,-21,1225,PENJUALAN,DNJB5D5814DB9A54,PIECES,2025-01-28 16:06:06
SKHYD6D2F19A70D1,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,464,-29,1427,PENJUALAN,DNJB82550780AE46,PIECES,2025-01-28 20:04:11
SKHYC6E036F4B83C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,225,-12,1213,PENJUALAN,DNJB62ED5382CEA5,PIECES,2025-01-28 20:07:15
SKHY6EBB67F56F36,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,24,-12,52,PENJUALAN,DNJB85E3D211240D,PIECES,2025-01-28 20:31:33
SKHYEDDDB31B773C,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,35,-29,23,PENJUALAN,DNJB1C85FEEF6E81,PIECES,2025-01-29 08:07:40
SKHY9A5B6789BEF3,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,187,-26,1187,PENJUALAN,DNJBAF1780A808B9,PIECES,2025-01-29 09:00:49
SKHYDC8ED4ABBBEE,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,27,-17,-8,PENJUALAN,DNJB2E42F04CB198,PIECES,2025-01-29 09:15:51
SKHY3D7B16955716,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,27,-11,-11,PENJUALAN,DNJB395FF0DCBFBA,PIECES,2025-01-29 09:16:17
SKHYF035DE890964,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,962,-3,51,PENJUALAN,DNJBC16D06C74CB4,PIECES,2025-01-29 09:45:30
SKHY9F8781BD282E,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,15,-5,40,TRANSFER,TRFR6880B9B5EB75,DUS,2025-01-29 10:00:07
SKHY3D6EB8BF9AF6,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,2,50,73,TRANSFER,TRFR6880B9B5EB75,PIECES,2025-01-29 10:05:07
SKHY2715A88D10C9,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,87,-38,200,TRANSFER,TRFRBED038830892,DUS,2025-01-29 11:39:11
SKHYF687690AC74B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,54,950,1001,TRANSFER,TRFRBED038830892,PIECES,2025-01-29 11:41:11
SKHYD9FE2624C66A,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,10,-5,35,TRANSFER,TRFR4289DB9CC69D,DUS,2025-01-29 12:00:00
SKHY2541C8B9234D,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,50,39,TRANSFER,TRFR4289DB9CC69D,PIECES,2025-01-29 12:02:00
SKHYD03ABE4A007B,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,20,-5,30,TRANSFER,TRFR992326782DAC,DUS,2025-01-29 12:16:57
SKHY236B16E72142,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,50,42,TRANSFER,TRFR992326782DAC,PIECES,2025-01-29 12:21:57
SKHY49313F58DDFA,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,161,-16,1171,PENJUALAN,DNJBB813D9CB7717,PIECES,2025-01-29 13:00:26
SKHY3EE384715919,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,981,-5,996,PENJUALAN,DNJB0CF814E09BC0,PIECES,2025-01-29 13:58:12
SKHYBBD62710476D,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,435,-12,1415,PENJUALAN,DNJB32FCC12DBA44,PIECES,2025-01-29 14:05:39
SKHY080AE9B71B59,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,50,-23,19,PENJUALAN,DNJB0A92230C64FF,PIECES,2025-01-29 14:17:19
SKHYB42347B75D60,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,1004,-18,978,PENJUALAN,DNJB0AFAA48869EC,PIECES,2025-01-29 14:31:20
SKHY86D7962B5900,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,212,-25,1146,PENJUALAN,DNJBEA73F08D8C14,PIECES,2025-01-29 14:33:08
SKHY094CAD66E0EA,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,6,-2,71,PENJUALAN,DNJB603DEB35FD3B,PIECES,2025-01-29 14:36:09
SKHY79BAEFF602A3,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,986,-5,973,PENJUALAN,DNJBAF6A674D8788,PIECES,2025-01-29 15:48:19
SKHYDBE78962334D,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,376,-3,1412,PENJUALAN,DNJB0F4324460158,PIECES,2025-01-29 15:51:04
SKHY9C18985F4A2A,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,403,-27,1385,PENJUALAN,DNJB842AD250F349,PIECES,2025-01-29 16:42:47
SKHYB5AA365FC43B,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,423,-20,1365,PENJUALAN,DNJB65D61D3FC5B1,PIECES,2025-01-29 17:00:38
SKHY63F0F270BACE,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,50,-23,16,PENJUALAN,DNJBB38D43FF6562,PIECES,2025-01-29 17:39:12
SKHYE276BB52FFDC,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,976,-14,959,PENJUALAN,DNJBA41FFB622E7B,PIECES,2025-01-29 17:51:42
SKHY9C6DD2565059,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,4,-2,69,PENJUALAN,DNJBFDB0528CDD64,PIECES,2025-01-29 18:34:09
SKHY772268DBC51C,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,52,-17,52,PENJUALAN,DNJBD54E769308EF,PIECES,2025-01-29 19:16:03
SKHY040244A466C8,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,213,-1,1145,PENJUALAN,DNJB8F7FCA545415,PIECES,2025-01-29 19:16:35
SKHY8DEA91360585,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,16,-10,6,PENJUALAN,DNJBBCDA772B70E0,PIECES,2025-01-30 08:25:12
SKHY9234FCAF30BD,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,23,-20,32,PENJUALAN,DNJB26D7DE0C051E,PIECES,2025-01-30 09:45:55
SKHYF45602ED0654,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,373,-19,1346,PENJUALAN,DNJB540DDEE5D143,PIECES,2025-01-30 10:05:02
SKHYBC06EF82F14F,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,930,-19,940,PENJUALAN,DNJBC60AA0787433,PIECES,2025-01-30 11:04:07
SKHY795335383A77,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,354,-5,1341,PENJUALAN,DNJB1A723CD43110,PIECES,2025-01-30 11:23:46
SKHYA7A8718ECD6E,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,30,-4,26,TRANSFER,TRFR1A9427D5F998,DUS,2025-01-30 11:33:49
SKHYEFCEFF416963,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,10,40,59,TRANSFER,TRFR1A9427D5F998,PIECES,2025-01-30 11:37:49
SKHYBD5656F0ADFD,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,145,-10,1135,PENJUALAN,DNJB2DD56321C341,PIECES,2025-01-30 12:09:05
SKHY33FFAA38C55A,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,6,-2,4,PENJUALAN,DNJB81D93E4FADA0,PIECES,2025-01-30 12:12:34
SKHYC61734D7678F,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,52,-27,5,PENJUALAN,DNJB39388644AF49,PIECES,2025-01-30 12:30:41
SKHY1BA1DAECDC17,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,25,-2,3,PENJUALAN,DNJB023B163394B6,PIECES,2025-01-30 13:15:13
SKHYDD81AB4BB24F,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,135,-14,1121,PENJUALAN,DNJB4216E60CA9A2,PIECES,2025-01-30 13:19:07
SKHYAC1132C43276,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,26,-5,21,TRANSFER,TRFREBD761374D4A,DUS,2025-01-30 14:06:08
SKHYAB0140360CE9,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,2,50,53,TRANSFER,TRFREBD761374D4A,PIECES,2025-01-30 14:07:08
SKHY83FAE1EFB554,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,35,-24,35,PENJUALAN,DNJBB0BC51D152F3,PIECES,2025-01-30 15:03:59
SKHY01E7E88E11AC,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,50,-15,20,PENJUALAN,DNJB8C05705A5E09,PIECES,2025-01-30 15:30:00
SKHY5BF2CA5F124B,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,959,-29,911,PENJUALAN,DNJB655F8D81D5EF,PIECES,2025-01-30 17:27:17
SKHYB637B6EFD844,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,4,-2,2,PENJUALAN,DNJBD43CE7571890,PIECES,2025-01-30 18:00:47
SKHYCCAD6CBFCEA9,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,884,-19,892,PENJUALAN,DNJBCD81ECC6AA5A,PIECES,2025-01-31 08:07:05
SKHY5F433F473F1D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,3,-3,17,PENJUALAN,DNJB9E308A116BC4,PIECES,2025-01-31 08:10:48
SKHYEBDF85A7B024,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,29,-18,-16,PENJUALAN,DNJB90777AED4CE1,PIECES,2025-01-31 10:00:10
SKHYBCA60B84A970,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,52,-27,26,PENJUALAN,DNJB3ECB3842F255,PIECES,2025-01-31 10:16:21
SKHYF7B6D0A72B91,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,307,-17,1324,PENJUALAN,DNJB2B3BC987A33B,PIECES,2025-01-31 10:44:00
SKHY0115C222B03A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,81,-28,1093,PENJUALAN,DNJB4ECA996E5D7F,PIECES,2025-01-31 11:06:14
SKHYC74C64F9970C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,121,-13,1080,PENJUALAN,DNJB6E467F960B7D,PIECES,2025-01-31 11:57:01
SKHYFB4898060FF6,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,11,-11,-27,PENJUALAN,DNJB014B97C55A60,PIECES,2025-01-31 12:40:23
SKHY63D39D668DAD,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,21,-5,16,TRANSFER,TRFRF03FEA0F5771,DUS,2025-01-31 12:45:33
SKHY4F41D2325271,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,3,50,76,TRANSFER,TRFRF03FEA0F5771,PIECES,2025-01-31 12:46:33
SKHY99DD33B7287D,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,894,-10,882,PENJUALAN,DNJB1E3B0262E872,PIECES,2025-01-31 12:47:47
SKHY95FF9D37DABA,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,12,-10,66,PENJUALAN,DNJB1B77E66646A3,PIECES,2025-01-31 13:16:31
SKHYE5E742F24CCC,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,16,-5,11,TRANSFER,TRFR4422BF1B8089,DUS,2025-01-31 13:24:19
SKHY961DC687D10C,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,2,50,23,TRANSFER,TRFR4422BF1B8089,PIECES,2025-01-31 13:25:19
SKHY020AC6E2BDA9,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,327,-4,1320,PENJUALAN,DNJB2F9B38B2B92A,PIECES,2025-01-31 13:48:03
SKHY20BEE06CB50F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,11,-8,9,PENJUALAN,DNJBAC75B1969E30,PIECES,2025-01-31 14:01:55
SKHYF9A77040F884,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,53,-1,65,PENJUALAN,DNJBB78D4B093FE3,PIECES,2025-01-31 14:27:14
SKHY17C3AC5D49D3,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,25,-13,52,PENJUALAN,DNJB8842553D5E36,PIECES,2025-01-31 15:48:08
SKHY19FDF8672E95,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,34,-21,1059,PENJUALAN,DNJB1C22A468428E,PIECES,2025-01-31 16:04:30
SKHYEAF764DE8541,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,0,30,41,PEMESANAN,PSBG4CEB728F7D35,DUS,2025-01-31 17:18:35
SKHY94DCCECF9E7D,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,911,-17,865,PENJUALAN,DNJB54E578317506,PIECES,2025-01-31 17:24:12
SKHYCF2A0EAC7857,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,108,-27,1032,PENJUALAN,DNJB43D926D7422B,PIECES,2025-01-31 18:19:07
SKHYC460F74C7380,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,52,-23,0,PENJUALAN,DNJB118AB2FB6FEA,PIECES,2025-01-31 18:27:44
SKHY9A477DA4BC94,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,349,-22,1298,PENJUALAN,DNJBF4DB43B086AB,PIECES,2025-01-31 18:39:37
SKHYBD5C6B59FB98,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,53,-19,1013,PENJUALAN,DNJB521578BD7C60,PIECES,2025-01-31 19:05:45
SKHYAD8A081E8F37,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,323,-16,1282,PENJUALAN,DNJBCBECC2E59D55,PIECES,2025-01-31 19:09:26
SKHYD4DF7BDBB9CC,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,290,-22,1260,PENJUALAN,DNJB222DC3A32037,PIECES,2025-01-31 19:43:58
SKHY28F944F2AEF8,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,2,-2,50,PENJUALAN,DNJB5783857D24DC,PIECES,2025-01-31 20:09:03
SKHY7345D470F9EE,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,8,-5,-5,PENJUALAN,DNJBC45F30429DBD,PIECES,2025-02-01 09:04:26
SKHY76B041EFC900,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,6,-2,7,PENJUALAN,DNJBCD7FD5EA2574,PIECES,2025-02-01 09:27:14
SKHY4AD93813DC4C,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,50,-6,44,PENJUALAN,DNJBE05C42D695D9,PIECES,2025-02-01 09:56:25
SKHY12FEEC1F80DC,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,6,-5,36,TRANSFER,TRFRF927FBE2236E,DUS,2025-02-01 10:04:10
SKHYEE8CD8788845,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,0,50,94,TRANSFER,TRFRF927FBE2236E,PIECES,2025-02-01 10:08:10
SKHY1E0731929D94,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,10,-2,-7,PENJUALAN,DNJB2E7F78CEA56A,PIECES,2025-02-01 10:20:45
SKHYD4B5C281B3DE,4aCSBjQPd3TzFd90,GDNGj825,GDNGj825,200,-40,160,TRANSFER,TRFR4B5BA9621624,DUS,2025-02-01 10:50:07
SKHYF2FB4E285C1C,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,13,1000,2013,TRANSFER,TRFR4B5BA9621624,PIECES,2025-02-01 10:51:07
SKHYA8898567D5DF,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,211,-18,1242,PENJUALAN,DNJB8B8866D2503A,PIECES,2025-02-01 11:16:46
SKHY214816784B32,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,987,-27,1986,PENJUALAN,DNJB2A1E196463BC,PIECES,2025-02-01 11:32:21
SKHYA5C2AEFC7D4F,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,268,-10,1232,PENJUALAN,DNJBFC25499C1FC9,PIECES,2025-02-01 11:34:37
SKHY1D44D83B61E3,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,1013,-26,1960,PENJUALAN,DNJB05EB6D0CC4C3,PIECES,2025-02-01 11:44:13
SKHY3E4CDF9D146B,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,1,-1,35,TRANSFER,TRFR4E55248B23A1,DUS,2025-02-01 13:48:12
SKHY5CDE026E2635,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,240,-29,1203,PENJUALAN,DNJB80BDC5E94211,PIECES,2025-02-01 13:51:50
SKHY7DE3BE15CCBF,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,0,10,3,TRANSFER,TRFR4E55248B23A1,PIECES,2025-02-01 13:52:12
SKHY9587586BDBEB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,50,-25,-18,PENJUALAN,DNJB6B4DA044A93F,PIECES,2025-02-01 14:20:18
SKHY8432987C5B10,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,824,-4,861,PENJUALAN,DNJB71A567DC68B1,PIECES,2025-02-01 15:36:10
SKHY8B6F1939D27A,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,11,-5,30,TRANSFER,TRFRB7040FA34F33,DUS,2025-02-01 15:56:17
SKHYC19D70962FD6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,0,50,32,TRANSFER,TRFRB7040FA34F33,PIECES,2025-02-01 15:57:17
SKHYF2D128F375C2,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,258,-18,1185,PENJUALAN,DNJB8EFB5D2A045D,PIECES,2025-02-01 16:20:24
SKHY211E663A8AA5,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,849,-25,836,PENJUALAN,DNJBAEC69CBC46CA,PIECES,2025-02-01 16:33:09
SKHY5461C20D32B6,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,17,-11,21,PENJUALAN,DNJB5922F73D7F24,PIECES,2025-02-01 18:57:11
SKHY519E41CACE1F,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,44,-14,80,PENJUALAN,DNJBEB51EA84203B,PIECES,2025-02-01 19:30:59
SKHYFBC986B75DF9,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,960,-26,1934,PENJUALAN,DNJB602D0404ECD5,PIECES,2025-02-01 19:45:03
SKHY4B4B7D6CDD9C,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,865,-16,820,PENJUALAN,DNJB4C127E967F51,PIECES,2025-02-01 19:57:46
SKHYA6AC066A64CB,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,25,-8,13,PENJUALAN,DNJB143F2587EA50,PIECES,2025-02-01 20:27:25
SKHY0A4B1E5D9EC9,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,193,-20,1165,PENJUALAN,DNJB826BDA144E8E,PIECES,2025-02-02 08:57:21
SKHYDAAB2E04545A,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,30,-5,25,TRANSFER,TRFRB72BF2F185FE,DUS,2025-02-02 09:22:41
SKHY3CEE0429FFE1,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,4,50,63,TRANSFER,TRFRB72BF2F185FE,PIECES,2025-02-02 09:24:41
SKHYD5D4B6774023,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,881,-15,1919,PENJUALAN,DNJB6DCDC9EF1710,PIECES,2025-02-02 10:08:41
SKHYE42555C56970,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,914,-7,1912,PENJUALAN,DNJB7296DC20224A,PIECES,2025-02-02 10:23:46
SKHYCEB4B2429DBB,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,806,-4,816,PENJUALAN,DNJB0419D4642095,PIECES,2025-02-02 11:54:06
SKHYB74D4E427A4A,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,907,-26,1886,PENJUALAN,DNJB31FB003BE75E,PIECES,2025-02-02 12:02:54
SKHY879DD069776F,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,54,-4,59,PENJUALAN,DNJB203D1E2884AA,PIECES,2025-02-02 12:36:29
SKHY61F4F9CE25AF,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,173,-29,1136,PENJUALAN,DNJB7AC7C19FFFC6,PIECES,2025-02-02 13:05:32
SKHY0F2F23AD7F5A,4aCSBjQPd3TzFd90,TOKOjtqG,TOKOrvYu,810,-4,812,PENJUALAN,DNJBA8EC6A7D695D,PIECES,2025-02-02 13:09:53
SKHY6400FC5A48F0,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,5,-2,78,PENJUALAN,DNJBD219BFAC3177,PIECES,2025-02-02 13:22:38
SKHYF408F526787D,W8r1LuGwd932W3Zq,TOKOeLig,TOKOeLig,26,-13,46,PENJUALAN,DNJB069902EBCA12,PIECES,2025-02-02 13:56:14
SKHY89D92E2C4D06,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,30,-25,53,PENJUALAN,DNJB545BAF626C81,PIECES,2025-02-02 13:58:13
SKHY41EE4C6FE415,W8r1LuGwd932W3Zq,GDNGj825,GDNGj825,25,-5,20,TRANSFER,TRFR727054B85552,DUS,2025-02-02 15:32:13
SKHY3E8B050DE16B,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,3,50,53,TRANSFER,TRFR727054B85552,PIECES,2025-02-02 15:37:13
SKHY6D55F904110D,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,53,-2,51,PENJUALAN,DNJB00530D508A2C,PIECES,2025-02-02 16:47:15
SKHY0247BE0AE299,4aCSBjQPd3TzFd90,TOKOeLig,TOKOeLig,934,-20,1866,PENJUALAN,DNJBCF213A9AE056,PIECES,2025-02-02 16:56:54
SKHYABEFB6FAAE40,W8r1LuGwd932W3Zq,TOKOk3CZ,TOKOu8EU,33,-4,47,PENJUALAN,DNJBB108248A11E3,PIECES,2025-02-02 17:37:02
SKHY22ABB3742B24,4aCSBjQPd3TzFd90,TOKOk3CZ,TOKOu8EU,144,-28,1108,PENJUALAN,DNJBB339EB06D121,PIECES,2025-02-02 18:23:56
SKHY85E1362E535E,W8r1LuGwd932W3Zq,TOKOjtqG,TOKOrvYu,3,-3,50,PENJUALAN,DNJB7AEA66321679,PIECES,2025-02-02 18:41:58
