ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,SUB_TOTAL_BELI,GROSS_PROFIT,PAJAK,GRAND_TOTAL
NTJL7EDE92ACB9BB,TOKOeLig,TOKOeLig,2024-09-29 14:40:56,10,400000,161064.47681451612,238935.52318548388,44000.0,444000.0
NTJLB80716F44A72,TOKOrvYu,TOKOjtqG,2024-09-29 10:25:57,11,440000,177170.92449596775,262829.07550403225,48400.0,488400.0
NTJL9BADC66353F6,TOKOrvYu,TOKOjtqG,2024-09-29 15:55:39,17,680000,273809.61058467743,406190.38941532257,74800.0,754800.0
NTJL8F26DE499160,TOKOu8EU,TOKOk3CZ,2024-09-29 19:19:17,17,680000,273809.61058467743,406190.38941532257,74800.0,754800.0
NTJLD9F73EF8B363,TOKOu8EU,TOKOk3CZ,2024-09-29 14:37:03,9,360000,144958.02913306453,215041.97086693547,39600.0,399600.0
NTJL70EE69F8F7DB,TOKOu8EU,TOKOk3CZ,2024-09-29 11:34:45,28,1120000,450980.5350806452,669019.4649193548,123200.0,1243200.0
NTJL9FCD29FC5A16,TOKOu8EU,TOKOk3CZ,2024-09-29 12:45:33,21,840000,338235.40131048387,501764.59868951613,92400.0,932400.0
NTJL2B66D15B497D,TOKOeLig,TOKOeLig,2024-09-29 18:00:39,18,594000,539911.603857868,54088.396142132,65340.0,659340.0
NTJLD778683B750B,TOKOeLig,TOKOeLig,2024-09-29 17:12:06,3,99000,89985.26730964467,9014.732690355333,10890.0,109890.0
NTJL2469308F748F,TOKOeLig,TOKOeLig,2024-09-29 15:09:26,10,330000,299950.8910321489,30049.10896785109,36300.0,366300.0
NTJLCAA5E868A363,TOKOeLig,TOKOeLig,2024-09-29 12:56:07,14,462000,419931.2474450085,42068.752554991515,50820.0,512820.0
NTJLA85E16F20A9F,TOKOeLig,TOKOeLig,2024-09-29 14:00:23,5,165000,149975.44551607445,15024.554483925545,18150.0,183150.0
NTJL9DF226E50EDE,TOKOrvYu,TOKOjtqG,2024-09-29 16:52:26,21,693000,629896.8711675127,63103.12883248727,76230.0,769230.0
NTJL794E896D8F3E,TOKOrvYu,TOKOjtqG,2024-09-29 09:32:04,18,594000,539911.603857868,54088.396142132,65340.0,659340.0
NTJL47FED7E26522,TOKOu8EU,TOKOk3CZ,2024-09-29 19:19:12,16,528000,479921.42565143824,48078.57434856176,58080.0,586080.0
NTJL80DA1E908679,TOKOu8EU,TOKOk3CZ,2024-09-29 19:14:48,9,297000,269955.801928934,27044.198071066,32670.0,329670.0
NTJL5747D789A728,TOKOu8EU,TOKOk3CZ,2024-09-29 19:11:08,24,792000,719882.1384771573,72117.86152284266,87120.0,879120.0
NTJL21BD8F1864EC,TOKOu8EU,TOKOk3CZ,2024-09-29 10:22:59,8,264000,239960.71282571912,24039.28717428088,29040.0,293040.0
NTJL523D0FCA61B4,TOKOeLig,TOKOeLig,2024-09-30 08:40:54,6,240000,96638.68608870968,143361.31391129032,26400.0,266400.0
NTJL69D560E82B13,TOKOeLig,TOKOeLig,2024-09-30 08:20:22,13,520000,209383.81985887096,310616.18014112907,57200.0,577200.0
NTJLC2B2EA4D746F,TOKOrvYu,TOKOjtqG,2024-09-30 12:01:52,26,1040000,418767.6397177419,621232.3602822581,114400.0,1154400.0
NTJL9AA61D65F834,TOKOrvYu,TOKOjtqG,2024-09-30 12:42:46,13,520000,209383.81985887096,310616.18014112907,57200.0,577200.0
NTJL1A395C2B5686,TOKOrvYu,TOKOjtqG,2024-09-30 20:23:00,2,80000,32212.895362903226,47787.104637096774,8800.0,88800.0
NTJL851BF25C1C7B,TOKOrvYu,TOKOjtqG,2024-09-30 15:08:53,30,1200000,483193.43044354836,716806.5695564516,132000.0,1332000.0
NTJLF6FE2C3BB5E6,TOKOu8EU,TOKOk3CZ,2024-09-30 19:00:44,24,960000,386554.74435483874,573445.2556451613,105600.0,1065600.0
NTJL8AE5DCF815DE,TOKOu8EU,TOKOk3CZ,2024-09-30 08:04:34,23,920000,370448.2966733871,549551.703326613,101200.0,1021200.0
NTJL0EB4DFE20D74,TOKOu8EU,TOKOk3CZ,2024-09-30 12:21:45,5,200000,80532.23840725806,119467.76159274194,22000.0,222000.0
NTJL96E9421140E7,TOKOeLig,TOKOeLig,2024-09-30 19:42:33,6,198000,179926.6170756303,18073.38292436971,21780.0,219780.0
NTJL62BE1AD956FE,TOKOeLig,TOKOeLig,2024-09-30 19:32:40,27,891000,809669.7768403363,81330.22315966373,98010.0,989010.0
NTJL5D047751C57E,TOKOrvYu,TOKOjtqG,2024-09-30 14:33:05,2,66000,59975.53902521009,6024.4609747899085,7260.0,73260.0
NTJLB0DE19FEE30C,TOKOrvYu,TOKOjtqG,2024-09-30 12:35:18,8,264000,239902.15610084037,24097.843899159634,29040.0,293040.0
NTJL12DB7A545FB7,TOKOrvYu,TOKOjtqG,2024-09-30 17:21:41,1,33000,29987.769512605046,3012.2304873949543,3630.0,36630.0
NTJLFB42BA12E9D6,TOKOu8EU,TOKOk3CZ,2024-09-30 09:39:00,2,66000,59975.53902521009,6024.4609747899085,7260.0,73260.0
NTJL0C162991EA63,TOKOu8EU,TOKOk3CZ,2024-09-30 08:29:02,5,165000,149938.84756302522,15061.152436974779,18150.0,183150.0
NTJLB8244FDD8637,TOKOeLig,TOKOeLig,2024-10-01 09:57:54,4,160000,64425.79072580645,95574.20927419355,17600.0,177600.0
NTJLA0D1C7EEC290,TOKOeLig,TOKOeLig,2024-10-01 09:32:44,30,1200000,483193.43044354836,716806.5695564516,132000.0,1332000.0
NTJLD0D62260E9E0,TOKOeLig,TOKOeLig,2024-10-01 13:34:25,17,680000,273809.61058467743,406190.38941532257,74800.0,754800.0
NTJL08D7975898FB,TOKOeLig,TOKOeLig,2024-10-01 13:26:48,9,360000,144958.02913306453,215041.97086693547,39600.0,399600.0
NTJLCCC5693367E0,TOKOeLig,TOKOeLig,2024-10-01 18:06:55,6,240000,96638.68608870968,143361.31391129032,26400.0,266400.0
NTJL756F068F1465,TOKOrvYu,TOKOjtqG,2024-10-01 08:13:43,21,840000,338235.40131048387,501764.59868951613,92400.0,932400.0
NTJL37CFBD312EF9,TOKOrvYu,TOKOjtqG,2024-10-01 11:26:44,3,120000,48319.34304435484,71680.65695564516,13200.0,133200.0
NTJL1AC2C94B0141,TOKOu8EU,TOKOk3CZ,2024-10-01 13:41:24,17,680000,273809.61058467743,406190.38941532257,74800.0,754800.0
NTJL52DF8E03992F,TOKOu8EU,TOKOk3CZ,2024-10-01 18:47:11,25,1000000,402661.1920362903,597338.8079637097,110000.0,1110000.0
NTJLC1B72D3778F1,TOKOu8EU,TOKOk3CZ,2024-10-01 14:13:16,17,680000,273809.61058467743,406190.38941532257,74800.0,754800.0
NTJL3D42A60B3C11,TOKOu8EU,TOKOk3CZ,2024-10-01 19:16:53,28,1120000,450980.5350806452,669019.4649193548,123200.0,1243200.0
NTJL3DA75D5E6D97,TOKOu8EU,TOKOk3CZ,2024-10-01 18:51:15,5,200000,80532.23840725806,119467.76159274194,22000.0,222000.0
NTJL4791C0D56710,TOKOeLig,TOKOeLig,2024-10-01 16:47:17,2,66000,59975.53902521009,6024.4609747899085,7260.0,73260.0
NTJL4269BB78F349,TOKOeLig,TOKOeLig,2024-10-01 12:06:42,8,264000,239902.15610084037,24097.843899159634,29040.0,293040.0
NTJL66BFD8229864,TOKOeLig,TOKOeLig,2024-10-01 16:55:21,7,231000,209914.38658823533,21085.613411764672,25410.0,256410.0
NTJLB67370941C5F,TOKOrvYu,TOKOjtqG,2024-10-01 09:09:24,27,891000,809669.7768403363,81330.22315966373,98010.0,989010.0
NTJL882B909BB6D5,TOKOrvYu,TOKOjtqG,2024-10-01 18:45:40,5,165000,149938.84756302522,15061.152436974779,18150.0,183150.0
NTJL04CEBE2ECF3D,TOKOrvYu,TOKOjtqG,2024-10-01 13:10:22,14,462000,419828.77317647066,42171.226823529345,50820.0,512820.0
NTJLCDB11DD1BED8,TOKOu8EU,TOKOk3CZ,2024-10-01 11:35:07,13,429000,389841.0036638656,39158.99633613438,47190.0,476190.0
NTJL44581E93834F,TOKOu8EU,TOKOk3CZ,2024-10-01 19:57:11,2,66000,59975.53902521009,6024.4609747899085,7260.0,73260.0
NTJL320405822DF0,TOKOu8EU,TOKOk3CZ,2024-10-01 18:31:36,5,165000,149938.84756302522,15061.152436974779,18150.0,183150.0
NTJL545D44793AC6,TOKOu8EU,TOKOk3CZ,2024-10-01 08:36:36,4,132000,119951.07805042018,12048.921949579817,14520.0,146520.0
NTJL46AAB8628CBF,TOKOeLig,TOKOeLig,2024-10-02 19:50:05,29,1160000,467086.9827620968,692913.0172379032,127600.0,1287600.0
NTJLE8894FC48E6B,TOKOeLig,TOKOeLig,2024-10-02 14:43:23,17,680000,273809.61058467743,406190.38941532257,74800.0,754800.0
NTJL96587878A4B1,TOKOeLig,TOKOeLig,2024-10-02 08:14:30,23,920000,370448.2966733871,549551.703326613,101200.0,1021200.0
NTJLFF1007B9CA70,TOKOeLig,TOKOeLig,2024-10-02 11:07:00,5,200000,80532.23840725806,119467.76159274194,22000.0,222000.0
NTJLEEC333072BF3,TOKOeLig,TOKOeLig,2024-10-02 12:41:40,14,560000,225490.2675403226,334509.7324596774,61600.0,621600.0
NTJLD87ED533ABF4,TOKOrvYu,TOKOjtqG,2024-10-02 14:41:41,13,520000,209383.81985887096,310616.18014112907,57200.0,577200.0
NTJL8775E35E111C,TOKOrvYu,TOKOjtqG,2024-10-02 10:39:00,15,600000,241596.71522177418,358403.2847782258,66000.0,666000.0
NTJL4A657CCC0B45,TOKOrvYu,TOKOjtqG,2024-10-02 18:57:49,25,1000000,402661.1920362903,597338.8079637097,110000.0,1110000.0
NTJLDC4936F49E8A,TOKOrvYu,TOKOjtqG,2024-10-02 17:02:32,13,520000,209383.81985887096,310616.18014112907,57200.0,577200.0
NTJLE726AC8A1991,TOKOu8EU,TOKOk3CZ,2024-10-02 19:56:13,30,1200000,483193.43044354836,716806.5695564516,132000.0,1332000.0
NTJLB3A7653A230E,TOKOu8EU,TOKOk3CZ,2024-10-02 08:55:08,3,120000,48319.34304435484,71680.65695564516,13200.0,133200.0
NTJLDA6776A4ABA7,TOKOu8EU,TOKOk3CZ,2024-10-02 15:34:24,27,1080000,434874.08739919355,645125.9126008064,118800.0,1198800.0
NTJL80EDE8DE085B,TOKOu8EU,TOKOk3CZ,2024-10-02 15:27:34,24,960000,386554.74435483874,573445.2556451613,105600.0,1065600.0
NTJL985B2F59563C,TOKOeLig,TOKOeLig,2024-10-02 11:53:42,5,165000,149938.84756302522,15061.152436974779,18150.0,183150.0
NTJL36B3D032D637,TOKOeLig,TOKOeLig,2024-10-02 10:10:13,8,264000,239902.15610084037,24097.843899159634,29040.0,293040.0
NTJL53AE531D3DBB,TOKOeLig,TOKOeLig,2024-10-02 10:05:59,8,264000,239902.15610084037,24097.843899159634,29040.0,293040.0
NTJL745F56CB964E,TOKOeLig,TOKOeLig,2024-10-02 16:04:49,28,924000,839657.5463529413,84342.45364705869,101640.0,1025640.0
NTJLFF6B01C8A7E3,TOKOrvYu,TOKOjtqG,2024-10-02 16:47:36,5,165000,149938.84756302522,15061.152436974779,18150.0,183150.0
NTJLB385CE69C590,TOKOrvYu,TOKOjtqG,2024-10-02 18:55:46,8,264000,239902.15610084037,24097.843899159634,29040.0,293040.0
NTJL70C1B1F9D153,TOKOu8EU,TOKOk3CZ,2024-10-02 19:03:08,13,429000,389841.0036638656,39158.99633613438,47190.0,476190.0
NTJLC4ACB2349C9B,TOKOu8EU,TOKOk3CZ,2024-10-02 13:36:44,2,66000,59975.53902521009,6024.4609747899085,7260.0,73260.0
NTJL75984E0E68BC,TOKOu8EU,TOKOk3CZ,2024-10-02 09:26:49,1,33000,29987.769512605046,3012.2304873949543,3630.0,36630.0
NTJLEFD94AF73A53,TOKOu8EU,TOKOk3CZ,2024-10-02 14:03:43,1,33000,29987.769512605046,3012.2304873949543,3630.0,36630.0
NTJL07D8ABFC885C,TOKOeLig,TOKOeLig,2024-10-03 10:34:22,19,760000,306022.5059475806,453977.4940524194,83600.0,843600.0
NTJLBA47A052F470,TOKOeLig,TOKOeLig,2024-10-03 11:41:37,22,880000,354341.8489919355,525658.1510080645,96800.0,976800.0
NTJLBDC18ACD7650,TOKOeLig,TOKOeLig,2024-10-03 14:24:31,23,920000,370448.2966733871,549551.703326613,101200.0,1021200.0
NTJLBB0765AAE89D,TOKOrvYu,TOKOjtqG,2024-10-03 18:57:34,12,480000,193277.37217741937,286722.62782258063,52800.0,532800.0
NTJL14426406AA62,TOKOrvYu,TOKOjtqG,2024-10-03 17:08:26,22,880000,354341.8489919355,525658.1510080645,96800.0,976800.0
NTJL643A3D3F696A,TOKOrvYu,TOKOjtqG,2024-10-03 16:59:53,5,200000,80532.23840725806,119467.76159274194,22000.0,222000.0
NTJL6C20E69A92C8,TOKOrvYu,TOKOjtqG,2024-10-03 18:51:38,1,40000,16106.447681451613,23893.552318548387,4400.0,44400.0
NTJL3FB3E9F1EE2B,TOKOu8EU,TOKOk3CZ,2024-10-03 15:03:48,26,1040000,418767.6397177419,621232.3602822581,114400.0,1154400.0
NTJL136DC1F33C99,TOKOu8EU,TOKOk3CZ,2024-10-03 19:56:26,7,280000,112745.1337701613,167254.8662298387,30800.0,310800.0
NTJL4C5B82BD2D87,TOKOeLig,TOKOeLig,2024-10-03 20:19:42,29,957000,869527.8248999999,87472.17510000011,105270.0,1062270.0
NTJLEAEFA31A8C79,TOKOeLig,TOKOeLig,2024-10-03 11:36:33,19,627000,569690.6439,57309.356099999975,68970.0,695970.0
NTJL5BDB99CE5FD1,TOKOeLig,TOKOeLig,2024-10-03 09:22:17,3,99000,89951.1543,9048.845700000005,10890.0,109890.0
NTJL3BDBE423B285,TOKOrvYu,TOKOjtqG,2024-10-03 15:11:19,25,825000,749592.9524999999,75407.0475000001,90750.0,915750.0
NTJL0DC48F788A60,TOKOrvYu,TOKOjtqG,2024-10-03 11:35:15,14,462000,419772.0534,42227.946600000025,50820.0,512820.0
NTJLF13B194CF707,TOKOrvYu,TOKOjtqG,2024-10-03 12:39:25,1,33000,29983.7181,3016.2819000000018,3630.0,36630.0
NTJL0610F7CD6189,TOKOrvYu,TOKOjtqG,2024-10-03 16:46:42,1,33000,29983.7181,3016.2819000000018,3630.0,36630.0
NTJL5FBD45998500,TOKOu8EU,TOKOk3CZ,2024-10-03 17:22:31,8,264000,239869.7448,24130.255200000014,29040.0,293040.0
NTJLB0CD409C6882,TOKOu8EU,TOKOk3CZ,2024-10-03 18:00:05,17,561000,509723.20769999997,51276.79230000003,61710.0,622710.0
NTJL08CF1A92F575,TOKOu8EU,TOKOk3CZ,2024-10-03 18:17:10,19,627000,569690.6439,57309.356099999975,68970.0,695970.0
NTJL6165D10B203C,TOKOu8EU,TOKOk3CZ,2024-10-03 16:31:10,8,264000,239869.7448,24130.255200000014,29040.0,293040.0
NTJL7093ACC461A9,TOKOeLig,TOKOeLig,2024-10-04 20:13:30,26,1040000,418767.6397177419,621232.3602822581,114400.0,1154400.0
NTJLE3A272559F43,TOKOeLig,TOKOeLig,2024-10-04 17:46:09,12,480000,193277.37217741937,286722.62782258063,52800.0,532800.0
NTJL218F11733F91,TOKOeLig,TOKOeLig,2024-10-04 13:51:22,16,640000,257703.1629032258,382296.8370967742,70400.0,710400.0
NTJL056F23A805CC,TOKOeLig,TOKOeLig,2024-10-04 16:20:57,12,480000,193277.37217741937,286722.62782258063,52800.0,532800.0
NTJL685D99C72829,TOKOeLig,TOKOeLig,2024-10-04 11:33:38,26,1040000,418767.6397177419,621232.3602822581,114400.0,1154400.0
NTJLBE1DA49510DB,TOKOrvYu,TOKOjtqG,2024-10-04 14:01:25,23,920000,370448.2966733871,549551.703326613,101200.0,1021200.0
NTJLFB24AF226A75,TOKOrvYu,TOKOjtqG,2024-10-04 13:30:42,12,480000,193277.37217741937,286722.62782258063,52800.0,532800.0
NTJL2568A33A982F,TOKOu8EU,TOKOk3CZ,2024-10-04 12:05:04,22,880000,354341.8489919355,525658.1510080645,96800.0,976800.0
NTJLD8821298FCA6,TOKOu8EU,TOKOk3CZ,2024-10-04 10:21:31,22,880000,354341.8489919355,525658.1510080645,96800.0,976800.0
NTJL05E3E0788CFE,TOKOeLig,TOKOeLig,2024-10-04 16:08:22,11,363000,329820.8991,33179.10090000002,39930.0,402930.0
NTJLCD5BB14C21C2,TOKOeLig,TOKOeLig,2024-10-04 12:25:29,29,957000,869527.8248999999,87472.17510000011,105270.0,1062270.0
NTJL451B2F15C32F,TOKOeLig,TOKOeLig,2024-10-04 18:29:18,2,66000,59967.4362,6032.5638000000035,7260.0,73260.0
NTJL521533EF8CBB,TOKOeLig,TOKOeLig,2024-10-04 13:43:42,7,231000,209886.0267,21113.973300000012,25410.0,256410.0
NTJLA2C3D7FED984,TOKOrvYu,TOKOjtqG,2024-10-04 09:33:32,22,726000,659641.7982,66358.20180000004,79860.0,805860.0
NTJL94A936DA257A,TOKOrvYu,TOKOjtqG,2024-10-04 19:24:00,1,33000,29983.7181,3016.2819000000018,3630.0,36630.0
NTJL0FCF68EC77B9,TOKOrvYu,TOKOjtqG,2024-10-04 19:49:21,1,33000,29983.7181,3016.2819000000018,3630.0,36630.0
NTJLDBEA7EEBD6BE,TOKOrvYu,TOKOjtqG,2024-10-04 10:08:19,18,594000,539706.9258,54293.07420000003,65340.0,659340.0
NTJL01147FB74F90,TOKOrvYu,TOKOjtqG,2024-10-04 20:07:55,4,132000,119934.8724,12065.127600000007,14520.0,146520.0
NTJL5B07BF8B5970,TOKOu8EU,TOKOk3CZ,2024-10-04 13:14:36,29,957000,869527.8248999999,87472.17510000011,105270.0,1062270.0
NTJL02752ABC4707,TOKOu8EU,TOKOk3CZ,2024-10-04 13:47:45,18,594000,539706.9258,54293.07420000003,65340.0,659340.0
NTJLD7C2BF49484A,TOKOu8EU,TOKOk3CZ,2024-10-04 14:48:49,2,66000,59967.4362,6032.5638000000035,7260.0,73260.0
NTJL732AE415D177,TOKOu8EU,TOKOk3CZ,2024-10-04 15:37:58,1,33000,29983.7181,3016.2819000000018,3630.0,36630.0
NTJLAB937495C5C3,TOKOeLig,TOKOeLig,2024-10-05 16:57:11,2,80000,32212.895362903226,47787.104637096774,8800.0,88800.0
NTJL94B947CD7C91,TOKOeLig,TOKOeLig,2024-10-05 08:10:01,12,480000,193277.37217741937,286722.62782258063,52800.0,532800.0
NTJL124FC6694700,TOKOeLig,TOKOeLig,2024-10-05 10:51:46,9,360000,144958.02913306453,215041.97086693547,39600.0,399600.0
NTJL3EB9658DB63A,TOKOeLig,TOKOeLig,2024-10-05 20:54:50,22,880000,354341.8489919355,525658.1510080645,96800.0,976800.0
NTJL98B19BD7F00C,TOKOeLig,TOKOeLig,2024-10-05 15:33:36,24,960000,386554.74435483874,573445.2556451613,105600.0,1065600.0
NTJLA819B71BA1E8,TOKOrvYu,TOKOjtqG,2024-10-05 08:07:59,14,560000,225490.2675403226,334509.7324596774,61600.0,621600.0
NTJL2507CB34A225,TOKOrvYu,TOKOjtqG,2024-10-05 10:23:41,27,1080000,434874.08739919355,645125.9126008064,118800.0,1198800.0
NTJL281DAED73322,TOKOrvYu,TOKOjtqG,2024-10-05 18:07:01,7,280000,112745.1337701613,167254.8662298387,30800.0,310800.0
NTJL02E4C304ACC6,TOKOrvYu,TOKOjtqG,2024-10-05 20:49:04,2,80000,32212.895362903226,47787.104637096774,8800.0,88800.0
NTJLE8CC37BE05DA,TOKOrvYu,TOKOjtqG,2024-10-05 10:37:31,8,320000,128851.5814516129,191148.4185483871,35200.0,355200.0
NTJL66C5DA6C4307,TOKOu8EU,TOKOk3CZ,2024-10-05 14:53:34,21,840000,338235.40131048387,501764.59868951613,92400.0,932400.0
NTJLE78EEA33773D,TOKOu8EU,TOKOk3CZ,2024-10-05 19:25:02,5,200000,80532.23840725806,119467.76159274194,22000.0,222000.0
NTJL8A08D5BAA39E,TOKOu8EU,TOKOk3CZ,2024-10-05 17:03:47,9,360000,144958.02913306453,215041.97086693547,39600.0,399600.0
NTJLD422BC8A11B7,TOKOeLig,TOKOeLig,2024-10-05 14:20:38,19,627000,569920.9650247933,57079.03497520671,68970.0,695970.0
NTJLDFF35AF848CB,TOKOeLig,TOKOeLig,2024-10-05 12:55:56,3,99000,89987.52079338842,9012.479206611577,10890.0,109890.0
NTJL28C922DD206D,TOKOeLig,TOKOeLig,2024-10-05 18:13:19,18,594000,539925.1247603305,54074.87523966946,65340.0,659340.0
NTJLDC3BF84CB8EE,TOKOeLig,TOKOeLig,2024-10-05 12:53:08,6,198000,179975.04158677685,18024.958413223154,21780.0,219780.0
NTJL7D227C833FAF,TOKOeLig,TOKOeLig,2024-10-05 13:00:53,3,99000,89987.52079338842,9012.479206611577,10890.0,109890.0
NTJL0865A1918FDF,TOKOrvYu,TOKOjtqG,2024-10-05 19:49:04,23,759000,689904.3260826445,69095.67391735548,83490.0,842490.0
NTJLD122E604F89B,TOKOrvYu,TOKOjtqG,2024-10-05 20:33:06,22,726000,659908.4858181818,66091.51418181823,79860.0,805860.0
NTJL7B1274CD8B96,TOKOrvYu,TOKOjtqG,2024-10-05 12:09:37,9,297000,269962.56238016527,27037.43761983473,32670.0,329670.0
NTJLFED549584F52,TOKOu8EU,TOKOk3CZ,2024-10-05 17:24:11,7,231000,209970.88185123965,21029.118148760346,25410.0,256410.0
NTJL23D5EEEFAE43,TOKOu8EU,TOKOk3CZ,2024-10-05 09:36:58,11,363000,329954.2429090909,33045.757090909116,39930.0,402930.0
NTJL9C70FC2628E6,TOKOu8EU,TOKOk3CZ,2024-10-05 18:04:59,15,495000,449937.6039669421,45062.396033057885,54450.0,549450.0
NTJL7E0CD7442506,TOKOu8EU,TOKOk3CZ,2024-10-05 13:48:34,3,99000,89987.52079338842,9012.479206611577,10890.0,109890.0
NTJLF45245C14438,TOKOeLig,TOKOeLig,2024-10-06 15:04:21,30,1200000,483193.43044354836,716806.5695564516,132000.0,1332000.0
NTJLA7BCC63A0AA8,TOKOeLig,TOKOeLig,2024-10-06 08:30:37,16,640000,257703.1629032258,382296.8370967742,70400.0,710400.0
NTJL055063052FC5,TOKOeLig,TOKOeLig,2024-10-06 08:19:17,1,40000,16106.447681451613,23893.552318548387,4400.0,44400.0
NTJLC5B747D1FED0,TOKOrvYu,TOKOjtqG,2024-10-06 18:21:25,30,1200000,483193.43044354836,716806.5695564516,132000.0,1332000.0
NTJL9919EDFAF07D,TOKOrvYu,TOKOjtqG,2024-10-06 15:30:29,9,360000,144958.02913306453,215041.97086693547,39600.0,399600.0
NTJL7CC71F9AD87D,TOKOrvYu,TOKOjtqG,2024-10-06 20:53:28,13,520000,209383.81985887096,310616.18014112907,57200.0,577200.0
NTJL5C0ECDBE17CD,TOKOrvYu,TOKOjtqG,2024-10-06 10:14:14,15,600000,241596.71522177418,358403.2847782258,66000.0,666000.0
NTJL9D491E81A145,TOKOrvYu,TOKOjtqG,2024-10-06 11:27:28,14,560000,225490.2675403226,334509.7324596774,61600.0,621600.0
NTJL02E0D830E82B,TOKOu8EU,TOKOk3CZ,2024-10-06 15:05:35,7,280000,112745.1337701613,167254.8662298387,30800.0,310800.0
NTJL19089E9FEB61,TOKOu8EU,TOKOk3CZ,2024-10-06 08:04:32,12,480000,193277.37217741937,286722.62782258063,52800.0,532800.0
NTJL2117B9DDD86E,TOKOu8EU,TOKOk3CZ,2024-10-06 09:55:04,15,600000,241596.71522177418,358403.2847782258,66000.0,666000.0
NTJL8DA0C09D44E2,TOKOu8EU,TOKOk3CZ,2024-10-06 15:18:29,10,400000,161064.47681451612,238935.52318548388,44000.0,444000.0
NTJL5D0E72D7B4F7,TOKOu8EU,TOKOk3CZ,2024-10-06 13:41:43,1,40000,16106.447681451613,23893.552318548387,4400.0,44400.0
NTJL1EC73BDA8D92,TOKOeLig,TOKOeLig,2024-10-06 10:02:03,3,99000,89987.52079338842,9012.479206611577,10890.0,109890.0
NTJL4BFB3D994E18,TOKOeLig,TOKOeLig,2024-10-06 20:18:32,12,396000,359950.0831735537,36049.91682644631,43560.0,439560.0
NTJLA912F7CB1316,TOKOrvYu,TOKOjtqG,2024-10-06 10:16:19,1,33000,29995.840264462808,3004.1597355371923,3630.0,36630.0
NTJL00CF544E4232,TOKOrvYu,TOKOjtqG,2024-10-06 16:05:13,13,429000,389945.9234380165,39054.0765619835,47190.0,476190.0
NTJLAE313DB75F00,TOKOu8EU,TOKOk3CZ,2024-10-06 17:33:05,4,132000,119983.36105785123,12016.63894214877,14520.0,146520.0
NTJLDEE0547C021C,TOKOu8EU,TOKOk3CZ,2024-10-06 19:11:03,10,330000,299958.4026446281,30041.597355371923,36300.0,366300.0
NTJL9F8A7CA902F9,TOKOeLig,TOKOeLig,2024-10-07 12:19:56,25,1000000,402661.1920362903,597338.8079637097,110000.0,1110000.0
NTJL09B6CF15512E,TOKOeLig,TOKOeLig,2024-10-07 17:12:47,1,40000,16106.447681451613,23893.552318548387,4400.0,44400.0
NTJL7E83D0A129EB,TOKOrvYu,TOKOjtqG,2024-10-07 12:08:23,19,760000,306022.5059475806,453977.4940524194,83600.0,843600.0
NTJL8C0B0F6289A7,TOKOrvYu,TOKOjtqG,2024-10-07 13:20:16,10,400000,161064.47681451612,238935.52318548388,44000.0,444000.0
NTJL85C3AB22B1F0,TOKOrvYu,TOKOjtqG,2024-10-07 08:18:48,8,320000,128851.5814516129,191148.4185483871,35200.0,355200.0
NTJLB1EBC307B698,TOKOu8EU,TOKOk3CZ,2024-10-07 20:05:15,26,1040000,418767.6397177419,621232.3602822581,114400.0,1154400.0
NTJLF2FF37F53011,TOKOu8EU,TOKOk3CZ,2024-10-07 09:30:01,23,920000,370448.2966733871,549551.703326613,101200.0,1021200.0
NTJLC112CC85A44D,TOKOu8EU,TOKOk3CZ,2024-10-07 17:16:10,15,600000,241596.71522177418,358403.2847782258,66000.0,666000.0
NTJLB80B1CBD99B8,TOKOeLig,TOKOeLig,2024-10-07 15:00:16,2,66000,59981.19626229508,6018.803737704919,7260.0,73260.0
NTJL68F22B9BC279,TOKOeLig,TOKOeLig,2024-10-07 19:44:07,13,429000,389877.775704918,39122.22429508198,47190.0,476190.0
NTJL5EBD7C514715,TOKOeLig,TOKOeLig,2024-10-07 20:06:45,9,297000,269915.3831803279,27084.616819672112,32670.0,329670.0
NTJL84637897D515,TOKOeLig,TOKOeLig,2024-10-07 18:42:55,8,264000,239924.78504918033,24075.214950819674,29040.0,293040.0
NTJLBBEE3EBB6B21,TOKOrvYu,TOKOjtqG,2024-10-07 13:21:00,7,231000,209934.1869180328,21065.813081967208,25410.0,256410.0
NTJL22DEFCF2DE7B,TOKOrvYu,TOKOjtqG,2024-10-07 10:55:17,6,198000,179943.58878688526,18056.41121311474,21780.0,219780.0
NTJL2BFE5271FD02,TOKOrvYu,TOKOjtqG,2024-10-07 09:07:36,21,693000,629802.5607540983,63197.43924590165,76230.0,769230.0
NTJL36345D905A4D,TOKOu8EU,TOKOk3CZ,2024-10-07 18:07:37,8,264000,239924.78504918033,24075.214950819674,29040.0,293040.0
NTJL939BD115BCA1,TOKOu8EU,TOKOk3CZ,2024-10-07 19:01:31,13,429000,389877.775704918,39122.22429508198,47190.0,476190.0
NTJL3DC0A73E9FC6,TOKOu8EU,TOKOk3CZ,2024-10-07 14:27:03,14,462000,419868.3738360656,42131.626163934416,50820.0,512820.0
NTJLC5134B8A8FD9,TOKOu8EU,TOKOk3CZ,2024-10-07 13:16:24,12,396000,359887.1775737705,36112.82242622948,43560.0,439560.0
