ID_TRANSFER_BARANG,ID_USERS_PENGIRIM,ID_USERS_PENERIMA,KD_LOKASI_ASAL,KD_LOKASI_TUJUAN,WAKTU_PESAN_TRANSFER,WAKTU_KIRIM_TRANSFER,WAKTU_SELESAI_TRANSFER,STATUS
TRFR79672E835CE4,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-16 22:00:00,2024-12-16 23:00:00,2024-12-17 00:00:00,SELESAI
TRFRDF448FCE2904,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-16 22:00:00,2024-12-16 23:00:00,2024-12-17 00:00:00,SELESAI
TRFR98391A11894C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-17 22:00:00,2024-12-17 23:00:00,2024-12-18 00:00:00,SELESAI
TRFRA6BC06CD2DD3,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-18 22:00:00,2024-12-18 23:00:00,2024-12-19 00:00:00,SELESAI
TRFR3977B99A5559,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-18 22:00:00,2024-12-18 23:00:00,2024-12-19 00:00:00,SELESAI
TRFR8C5A46409135,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-19 22:00:00,2024-12-19 23:00:00,2024-12-20 00:00:00,SELESAI
TRFR5E8F94A911C4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-19 22:00:00,2024-12-19 23:00:00,2024-12-20 00:00:00,SELESAI
TRFR58D3C8597355,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-20 22:00:00,2024-12-20 23:00:00,2024-12-21 00:00:00,SELESAI
TRFR189370AF7B8E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-20 22:00:00,2024-12-20 23:00:00,2024-12-21 00:00:00,SELESAI
TRFR9495A3DA8349,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-21 22:00:00,2024-12-21 23:00:00,2024-12-22 00:00:00,SELESAI
TRFR5F8AA0F59CD9,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-21 22:00:00,2024-12-21 23:00:00,2024-12-22 00:00:00,SELESAI
TRFR39D5EB05D838,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-21 22:00:00,2024-12-21 23:00:00,2024-12-22 00:00:00,SELESAI
TRFR41C737569A28,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-22 22:00:00,2024-12-22 23:00:00,2024-12-23 00:00:00,SELESAI
TRFR8AD94CCB8A21,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-22 22:00:00,2024-12-22 23:00:00,2024-12-23 00:00:00,SELESAI
TRFRF0BE6F1CF22F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-23 22:00:00,2024-12-23 23:00:00,2024-12-24 00:00:00,SELESAI
TRFR28B4382A006F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-23 22:00:00,2024-12-23 23:00:00,2024-12-24 00:00:00,SELESAI
TRFR8FBC145CD337,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-23 22:00:00,2024-12-23 23:00:00,2024-12-24 00:00:00,SELESAI
TRFRE8D32593234F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-24 22:00:00,2024-12-24 23:00:00,2024-12-25 00:00:00,SELESAI
TRFRB73332AC61D1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-24 22:00:00,2024-12-24 23:00:00,2024-12-25 00:00:00,SELESAI
TRFRC38D1AEBC648,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-25 22:00:00,2024-12-25 23:00:00,2024-12-26 00:00:00,SELESAI
TRFR1CE5606F29FB,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-25 22:00:00,2024-12-25 23:00:00,2024-12-26 00:00:00,SELESAI
TRFRFF1860AFF3AE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-25 22:00:00,2024-12-25 23:00:00,2024-12-26 00:00:00,SELESAI
TRFRF9099428EAE8,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-26 22:00:00,2024-12-26 23:00:00,2024-12-27 00:00:00,SELESAI
TRFR6BF2CD12CFAD,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-26 22:00:00,2024-12-26 23:00:00,2024-12-27 00:00:00,SELESAI
TRFRA1245C8B0B8B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-26 22:00:00,2024-12-26 23:00:00,2024-12-27 00:00:00,SELESAI
TRFRFC67D66A94A4,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-27 22:00:00,2024-12-27 23:00:00,2024-12-28 00:00:00,SELESAI
TRFR6DBB7720A4B4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-27 22:00:00,2024-12-27 23:00:00,2024-12-28 00:00:00,SELESAI
TRFR59396E76561B,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-28 22:00:00,2024-12-28 23:00:00,2024-12-29 00:00:00,SELESAI
TRFREFC58EFB7ECC,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-28 22:00:00,2024-12-28 23:00:00,2024-12-29 00:00:00,SELESAI
TRFRA56823BB4EE1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-29 22:00:00,2024-12-29 23:00:00,2024-12-30 00:00:00,SELESAI
TRFRBA7372FC069C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-29 22:00:00,2024-12-29 23:00:00,2024-12-30 00:00:00,SELESAI
TRFR869989E6171B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-29 22:00:00,2024-12-29 23:00:00,2024-12-30 00:00:00,SELESAI
TRFRF1675C4A0DDD,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-30 22:00:00,2024-12-30 23:00:00,2024-12-31 00:00:00,SELESAI
TRFRB0815E43C8AA,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-30 22:00:00,2024-12-30 23:00:00,2024-12-31 00:00:00,SELESAI
TRFRED3A34FE5853,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-30 22:00:00,2024-12-30 23:00:00,2024-12-31 00:00:00,SELESAI
TRFRD6688D1FFC82,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-12-31 22:00:00,2024-12-31 23:00:00,2025-01-01 00:00:00,SELESAI
TRFRD5F866933B3D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-12-31 22:00:00,2024-12-31 23:00:00,2025-01-01 00:00:00,SELESAI
TRFR5CC6A0324916,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-12-31 22:00:00,2024-12-31 23:00:00,2025-01-01 00:00:00,SELESAI
TRFR44D7EFD80F5C,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-01 22:00:00,2025-01-01 23:00:00,2025-01-02 00:00:00,SELESAI
TRFRBAEEECC03E4E,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-01 22:00:00,2025-01-01 23:00:00,2025-01-02 00:00:00,SELESAI
TRFR89D09C81598B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-01 22:00:00,2025-01-01 23:00:00,2025-01-02 00:00:00,SELESAI
TRFR54FFCE6845C4,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-02 22:00:00,2025-01-02 23:00:00,2025-01-03 00:00:00,SELESAI
TRFRE44E9C069791,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-02 22:00:00,2025-01-02 23:00:00,2025-01-03 00:00:00,SELESAI
TRFRBDFBE4D316EA,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-03 22:00:00,2025-01-03 23:00:00,2025-01-04 00:00:00,SELESAI
TRFR73FBC03F002B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-04 22:00:00,2025-01-04 23:00:00,2025-01-05 00:00:00,SELESAI
TRFR03F99743A32E,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-04 22:00:00,2025-01-04 23:00:00,2025-01-05 00:00:00,SELESAI
TRFR266EACBEFA7F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-04 22:00:00,2025-01-04 23:00:00,2025-01-05 00:00:00,SELESAI
TRFRA68A68246D28,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-05 22:00:00,2025-01-05 23:00:00,2025-01-06 00:00:00,SELESAI
TRFRD8FC7E3FF77E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-05 22:00:00,2025-01-05 23:00:00,2025-01-06 00:00:00,SELESAI
TRFR2D7EDE9A0ADF,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-06 22:00:00,2025-01-06 23:00:00,2025-01-07 00:00:00,SELESAI
TRFR5CA859897708,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-06 22:00:00,2025-01-06 23:00:00,2025-01-07 00:00:00,SELESAI
TRFR114C0D3360A8,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-07 22:00:00,2025-01-07 23:00:00,2025-01-08 00:00:00,SELESAI
TRFRF97E3E509E46,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-07 22:00:00,2025-01-07 23:00:00,2025-01-08 00:00:00,SELESAI
TRFR9336E2F4AA61,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-08 22:00:00,2025-01-08 23:00:00,2025-01-09 00:00:00,SELESAI
TRFRB7378AF49453,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-08 22:00:00,2025-01-08 23:00:00,2025-01-09 00:00:00,SELESAI
TRFR73825B4054B2,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-09 22:00:00,2025-01-09 23:00:00,2025-01-10 00:00:00,SELESAI
TRFRD41800691651,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-09 22:00:00,2025-01-09 23:00:00,2025-01-10 00:00:00,SELESAI
TRFR4CC6D7A1A00A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-09 22:00:00,2025-01-09 23:00:00,2025-01-10 00:00:00,SELESAI
TRFR6FA4EB7D4D59,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-10 22:00:00,2025-01-10 23:00:00,2025-01-11 00:00:00,SELESAI
TRFR1A2D0A8DDFFF,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-10 22:00:00,2025-01-10 23:00:00,2025-01-11 00:00:00,SELESAI
TRFR2D472EA3EC0F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-10 22:00:00,2025-01-10 23:00:00,2025-01-11 00:00:00,SELESAI
TRFR1455F8B9F399,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-10 22:00:00,2025-01-10 23:00:00,2025-01-11 00:00:00,SELESAI
TRFRDB93D1DC10A6,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-11 22:00:00,2025-01-11 23:00:00,2025-01-12 00:00:00,SELESAI
TRFR92314BDCC1A1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-11 22:00:00,2025-01-11 23:00:00,2025-01-12 00:00:00,SELESAI
TRFRC28BD024A398,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-12 22:00:00,2025-01-12 23:00:00,2025-01-13 00:00:00,SELESAI
TRFR1D63B5F993C9,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-12 22:00:00,2025-01-12 23:00:00,2025-01-13 00:00:00,SELESAI
TRFR86FBF3EB901E,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-13 22:00:00,2025-01-13 23:00:00,2025-01-14 00:00:00,SELESAI
TRFR5A023454E197,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-13 22:00:00,2025-01-13 23:00:00,2025-01-14 00:00:00,SELESAI
TRFRE0C6200A6202,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-14 22:00:00,2025-01-14 23:00:00,2025-01-15 00:00:00,SELESAI
TRFR29F304852CE6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-14 22:00:00,2025-01-14 23:00:00,2025-01-15 00:00:00,SELESAI
TRFRDB4EE51DAD91,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-15 22:00:00,2025-01-15 23:00:00,2025-01-16 00:00:00,SELESAI
TRFR017BD509ECF8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-15 22:00:00,2025-01-15 23:00:00,2025-01-16 00:00:00,SELESAI
TRFRE871421F13DC,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-16 22:00:00,2025-01-16 23:00:00,2025-01-17 00:00:00,SELESAI
TRFR1AF70B9FB371,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-16 22:00:00,2025-01-16 23:00:00,2025-01-17 00:00:00,SELESAI
TRFR8258AC2404F1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-17 22:00:00,2025-01-17 23:00:00,2025-01-18 00:00:00,SELESAI
TRFRAF71969043B8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-17 22:00:00,2025-01-17 23:00:00,2025-01-18 00:00:00,SELESAI
TRFR8F1D8FFE7AF9,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-18 22:00:00,2025-01-18 23:00:00,2025-01-19 00:00:00,SELESAI
TRFR5F5D55DD4814,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-18 22:00:00,2025-01-18 23:00:00,2025-01-19 00:00:00,SELESAI
TRFRFD990CCD38C8,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-19 22:00:00,2025-01-19 23:00:00,2025-01-20 00:00:00,SELESAI
TRFR848EF8FAD0EB,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-19 22:00:00,2025-01-19 23:00:00,2025-01-20 00:00:00,SELESAI
TRFR4838370C8D30,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-19 22:00:00,2025-01-19 23:00:00,2025-01-20 00:00:00,SELESAI
TRFR0FC8669CBD44,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-20 22:00:00,2025-01-20 23:00:00,2025-01-21 00:00:00,SELESAI
TRFR84DF2988FDFF,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-20 22:00:00,2025-01-20 23:00:00,2025-01-21 00:00:00,SELESAI
TRFR044BD893D2A7,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-20 22:00:00,2025-01-20 23:00:00,2025-01-21 00:00:00,SELESAI
TRFR2D87E8E8A08D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-21 22:00:00,2025-01-21 23:00:00,2025-01-22 00:00:00,SELESAI
TRFRE3961DAC6495,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-22 22:00:00,2025-01-22 23:00:00,2025-01-23 00:00:00,SELESAI
TRFR124AE118D6CC,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-22 22:00:00,2025-01-22 23:00:00,2025-01-23 00:00:00,SELESAI
TRFRB2DD80EFE7A8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-22 22:00:00,2025-01-22 23:00:00,2025-01-23 00:00:00,SELESAI
TRFR1A16ACF1C478,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-23 22:00:00,2025-01-23 23:00:00,2025-01-24 00:00:00,SELESAI
TRFR04566060DA62,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-23 22:00:00,2025-01-23 23:00:00,2025-01-24 00:00:00,SELESAI
TRFR31D11920AA0E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-23 22:00:00,2025-01-23 23:00:00,2025-01-24 00:00:00,SELESAI
TRFR4445E5458B2D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-24 22:00:00,2025-01-24 23:00:00,2025-01-25 00:00:00,SELESAI
TRFRCF4C35D6F0A3,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-25 22:00:00,2025-01-25 23:00:00,2025-01-26 00:00:00,SELESAI
TRFR1F56FA84D310,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-25 22:00:00,2025-01-25 23:00:00,2025-01-26 00:00:00,SELESAI
TRFRA4B825D8EC99,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-26 22:00:00,2025-01-26 23:00:00,2025-01-27 00:00:00,SELESAI
TRFR69A49AFB4DFD,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-26 22:00:00,2025-01-26 23:00:00,2025-01-27 00:00:00,SELESAI
TRFRCA446CAA4285,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-26 22:00:00,2025-01-26 23:00:00,2025-01-27 00:00:00,SELESAI
TRFR8CFDDCD7645A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-27 22:00:00,2025-01-27 23:00:00,2025-01-28 00:00:00,SELESAI
TRFR90F1CD2E30ED,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-27 22:00:00,2025-01-27 23:00:00,2025-01-28 00:00:00,SELESAI
TRFRBED038830892,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-28 22:00:00,2025-01-28 23:00:00,2025-01-29 00:00:00,SELESAI
TRFR992326782DAC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-28 22:00:00,2025-01-28 23:00:00,2025-01-29 00:00:00,SELESAI
TRFR6880B9B5EB75,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-28 22:00:00,2025-01-28 23:00:00,2025-01-29 00:00:00,SELESAI
TRFR4289DB9CC69D,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-28 22:00:00,2025-01-28 23:00:00,2025-01-29 00:00:00,SELESAI
TRFR1A9427D5F998,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-29 22:00:00,2025-01-29 23:00:00,2025-01-30 00:00:00,SELESAI
TRFREBD761374D4A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-29 22:00:00,2025-01-29 23:00:00,2025-01-30 00:00:00,SELESAI
TRFRF03FEA0F5771,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-30 22:00:00,2025-01-30 23:00:00,2025-01-31 00:00:00,SELESAI
TRFR4422BF1B8089,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-30 22:00:00,2025-01-30 23:00:00,2025-01-31 00:00:00,SELESAI
TRFR4B5BA9621624,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-31 22:00:00,2025-01-31 23:00:00,2025-02-01 00:00:00,SELESAI
TRFRB7040FA34F33,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-01-31 22:00:00,2025-01-31 23:00:00,2025-02-01 00:00:00,SELESAI
TRFRF927FBE2236E,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-01-31 22:00:00,2025-01-31 23:00:00,2025-02-01 00:00:00,SELESAI
TRFR4E55248B23A1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-01-31 22:00:00,2025-01-31 23:00:00,2025-02-01 00:00:00,SELESAI
TRFRB72BF2F185FE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-01 22:00:00,2025-02-01 23:00:00,2025-02-02 00:00:00,SELESAI
TRFR727054B85552,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-01 22:00:00,2025-02-01 23:00:00,2025-02-02 00:00:00,SELESAI
TRFRA881BC82BE1C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-02 22:00:00,2025-02-02 23:00:00,2025-02-03 00:00:00,SELESAI
TRFR5AEDADB38DCC,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-03 22:00:00,2025-02-03 23:00:00,2025-02-04 00:00:00,SELESAI
TRFRB0F3BF8084CC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-03 22:00:00,2025-02-03 23:00:00,2025-02-04 00:00:00,SELESAI
TRFRE0B7B3BE36E0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-03 22:00:00,2025-02-03 23:00:00,2025-02-04 00:00:00,SELESAI
TRFR1065FDCAB2BD,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-03 22:00:00,2025-02-03 23:00:00,2025-02-04 00:00:00,SELESAI
TRFR5DA60B08872B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-04 22:00:00,2025-02-04 23:00:00,2025-02-05 00:00:00,SELESAI
TRFRA94D026C097E,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-04 22:00:00,2025-02-04 23:00:00,2025-02-05 00:00:00,SELESAI
TRFRBEE6FBE253F0,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-04 22:00:00,2025-02-04 23:00:00,2025-02-05 00:00:00,SELESAI
TRFRF11714DCA27B,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-05 22:00:00,2025-02-05 23:00:00,2025-02-06 00:00:00,SELESAI
TRFR3456BEECABCE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-05 22:00:00,2025-02-05 23:00:00,2025-02-06 00:00:00,SELESAI
TRFRAA3E76D03FBE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-06 22:00:00,2025-02-06 23:00:00,2025-02-07 00:00:00,SELESAI
TRFR478FE7A8B1F0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-06 22:00:00,2025-02-06 23:00:00,2025-02-07 00:00:00,SELESAI
TRFR370AE2A4888A,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-07 22:00:00,2025-02-07 23:00:00,2025-02-08 00:00:00,SELESAI
TRFRF6C1D5E47FFA,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-07 22:00:00,2025-02-07 23:00:00,2025-02-08 00:00:00,SELESAI
TRFR5AB0AA514CFA,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-08 22:00:00,2025-02-08 23:00:00,2025-02-09 00:00:00,SELESAI
TRFRDCE2A03CDFCE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-08 22:00:00,2025-02-08 23:00:00,2025-02-09 00:00:00,SELESAI
TRFR15A252C36318,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-09 22:00:00,2025-02-09 23:00:00,2025-02-10 00:00:00,SELESAI
TRFRF651BBE0ECF1,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-09 22:00:00,2025-02-09 23:00:00,2025-02-10 00:00:00,SELESAI
TRFR2A3B172A14CC,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-10 22:00:00,2025-02-10 23:00:00,2025-02-11 00:00:00,SELESAI
TRFRCDD9254D3B25,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-10 22:00:00,2025-02-10 23:00:00,2025-02-11 00:00:00,SELESAI
TRFR5BFBCBCCE870,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-11 22:00:00,2025-02-11 23:00:00,2025-02-12 00:00:00,SELESAI
TRFRAF002D2A69D2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-11 22:00:00,2025-02-11 23:00:00,2025-02-12 00:00:00,SELESAI
TRFR0E29F7ABD894,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-12 22:00:00,2025-02-12 23:00:00,2025-02-13 00:00:00,SELESAI
TRFRAA9D1DA0A4FC,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-12 22:00:00,2025-02-12 23:00:00,2025-02-13 00:00:00,SELESAI
TRFR726E65DF04D3,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-13 22:00:00,2025-02-13 23:00:00,2025-02-14 00:00:00,SELESAI
TRFR97AC5329F793,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-13 22:00:00,2025-02-13 23:00:00,2025-02-14 00:00:00,SELESAI
TRFR851EE0665993,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-13 22:00:00,2025-02-13 23:00:00,2025-02-14 00:00:00,SELESAI
TRFR4D550295C7C7,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-14 22:00:00,2025-02-14 23:00:00,2025-02-15 00:00:00,SELESAI
TRFR26A73D622A2C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-15 22:00:00,2025-02-15 23:00:00,2025-02-16 00:00:00,SELESAI
TRFR498A8E39409A,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-15 22:00:00,2025-02-15 23:00:00,2025-02-16 00:00:00,SELESAI
TRFR442E5D3D2ACF,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-15 22:00:00,2025-02-15 23:00:00,2025-02-16 00:00:00,SELESAI
TRFRD368593E0863,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-15 22:00:00,2025-02-15 23:00:00,2025-02-16 00:00:00,SELESAI
TRFR1B1A3D903C77,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-16 22:00:00,2025-02-16 23:00:00,2025-02-17 00:00:00,SELESAI
TRFR14E133944B51,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-16 22:00:00,2025-02-16 23:00:00,2025-02-17 00:00:00,SELESAI
TRFR9A513953D11C,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-17 22:00:00,2025-02-17 23:00:00,2025-02-18 00:00:00,SELESAI
TRFR5DEF256F8AE5,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-17 22:00:00,2025-02-17 23:00:00,2025-02-18 00:00:00,SELESAI
TRFRB5E770C9ED08,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2025-02-17 22:00:00,2025-02-17 23:00:00,2025-02-18 00:00:00,SELESAI
TRFR96D5001E8BB9,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-18 22:00:00,2025-02-18 23:00:00,2025-02-19 00:00:00,SELESAI
TRFR728FC6707ED2,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2025-02-18 22:00:00,2025-02-18 23:00:00,2025-02-19 00:00:00,SELESAI
TRFR0784440035FB,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2025-02-19 22:00:00,2025-02-19 23:00:00,2025-02-20 00:00:00,SELESAI
