ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,PAJAK,GRAND_TOTAL,SUB_TOTAL_BELI,GROSS_PROFIT
NOTA001394,TOKOeLig,NsHmYgfe,2025-01-24 08:51:23,13,195000,21450.0,216450.0,64826.185725338495,130173.8142746615
NOTA001396,TOKOeLig,NsHmYgfe,2025-01-24 09:30:30,28,420000,46200.0,466200.0,139625.63079303675,280374.3692069632
NOTA001395,TOKOeLig,NsHmYgfe,2025-01-24 18:27:13,14,210000,23100.0,233100.0,69812.81539651837,140187.1846034816
NOTA001393,TOKOeLig,NsHmYgfe,2025-01-24 18:44:33,3,45000,4950.0,49950.0,14959.889013539652,30040.11098646035
NOTA001398,TOKOeLig,NsHmYgfe,2025-01-25 11:18:40,19,285000,31350.0,316350.0,94745.9637524178,190254.0362475822
NOTA001397,TOKOeLig,NsHmYgfe,2025-01-25 14:10:59,21,315000,34650.0,349650.0,104719.22309477757,210280.77690522245
NOTA001400,TOKOeLig,NsHmYgfe,2025-01-25 15:01:48,23,345000,37950.0,382950.0,114692.48243713734,230307.51756286266
NOTA001399,TOKOeLig,NsHmYgfe,2025-01-25 17:39:52,14,210000,23100.0,233100.0,69812.81539651837,140187.1846034816
NOTA001405,TOKOeLig,NsHmYgfe,2025-01-26 08:36:42,5,75000,8250.0,83250.0,24933.148355899422,50066.85164410058
NOTA001404,TOKOeLig,NsHmYgfe,2025-01-26 10:53:27,7,105000,11550.0,116550.0,34906.40769825919,70093.5923017408
NOTA001402,TOKOeLig,NsHmYgfe,2025-01-26 15:51:43,22,330000,36300.0,366300.0,109705.85276595745,220294.14723404255
NOTA001403,TOKOeLig,NsHmYgfe,2025-01-26 18:31:45,3,45000,4950.0,49950.0,14959.889013539652,30040.11098646035
NOTA001401,TOKOeLig,NsHmYgfe,2025-01-26 19:47:37,17,255000,28050.0,283050.0,84772.70441005802,170227.29558994196
NOTA001406,TOKOeLig,NsHmYgfe,2025-01-27 11:04:36,5,75000,8250.0,83250.0,24933.148355899422,50066.85164410058
NOTA001407,TOKOeLig,NsHmYgfe,2025-01-27 13:19:18,9,135000,14850.0,149850.0,44879.66704061896,90120.33295938105
NOTA001409,TOKOeLig,NsHmYgfe,2025-01-27 16:05:16,27,405000,44550.0,449550.0,134639.00112185688,270360.99887814315
NOTA001408,TOKOeLig,NsHmYgfe,2025-01-27 18:29:06,9,135000,14850.0,149850.0,44879.66704061896,90120.33295938105
NOTA001412,TOKOeLig,NsHmYgfe,2025-01-28 09:16:13,18,270000,29700.0,299700.0,89759.33408123792,180240.6659187621
NOTA001410,TOKOeLig,NsHmYgfe,2025-01-28 12:17:22,23,345000,37950.0,382950.0,114692.48243713734,230307.51756286266
NOTA001411,TOKOeLig,NsHmYgfe,2025-01-28 18:16:51,15,225000,24750.0,249750.0,74799.44506769827,150200.55493230175
NOTA001415,TOKOeLig,NsHmYgfe,2025-01-29 12:42:45,21,315000,34650.0,349650.0,104719.22309477757,210280.77690522245
NOTA001414,TOKOeLig,NsHmYgfe,2025-01-29 16:34:16,6,90000,9900.0,99900.0,29919.778027079305,60080.2219729207
NOTA001413,TOKOeLig,NsHmYgfe,2025-01-29 17:32:49,21,315000,34650.0,349650.0,104719.22309477757,210280.77690522245
NOTA001416,TOKOeLig,NsHmYgfe,2025-01-30 12:39:17,20,300000,33000.0,333000.0,99732.59342359769,200267.4065764023
NOTA001417,TOKOeLig,NsHmYgfe,2025-01-30 13:24:33,7,105000,11550.0,116550.0,34906.40769825919,70093.5923017408
NOTA001418,TOKOeLig,NsHmYgfe,2025-01-30 14:33:53,19,285000,31350.0,316350.0,94745.9637524178,190254.0362475822
NOTA001422,TOKOeLig,NsHmYgfe,2025-01-31 10:01:12,8,120000,13200.0,133200.0,39893.03736943907,80106.96263056093
NOTA001419,TOKOeLig,NsHmYgfe,2025-01-31 12:22:04,3,45000,4950.0,49950.0,14959.889013539652,30040.11098646035
NOTA001421,TOKOeLig,NsHmYgfe,2025-01-31 14:25:08,9,135000,14850.0,149850.0,44879.66704061896,90120.33295938105
NOTA001420,TOKOeLig,NsHmYgfe,2025-01-31 19:56:27,20,300000,33000.0,333000.0,99732.59342359769,200267.4065764023
NOTA001424,TOKOeLig,NsHmYgfe,2025-02-01 15:11:24,7,105000,11550.0,116550.0,34906.40769825919,70093.5923017408
NOTA001423,TOKOeLig,NsHmYgfe,2025-02-01 17:00:56,17,255000,28050.0,283050.0,84772.70441005802,170227.29558994196
NOTA001426,TOKOeLig,NsHmYgfe,2025-02-01 18:17:01,12,180000,19800.0,199800.0,59839.55605415861,120160.4439458414
NOTA001425,TOKOeLig,NsHmYgfe,2025-02-01 18:28:09,27,405000,44550.0,449550.0,134639.00112185688,270360.99887814315
NOTA001428,TOKOeLig,NsHmYgfe,2025-02-02 11:04:23,11,165000,18150.0,183150.0,54852.92638297872,110147.07361702128
NOTA001429,TOKOeLig,NsHmYgfe,2025-02-02 14:50:57,5,75000,8250.0,83250.0,24933.148355899422,50066.85164410058
NOTA001430,TOKOeLig,NsHmYgfe,2025-02-02 15:29:38,25,375000,41250.0,416250.0,124665.7417794971,250334.2582205029
NOTA001427,TOKOeLig,NsHmYgfe,2025-02-02 17:23:25,22,330000,36300.0,366300.0,109705.85276595745,220294.14723404255
NOTA001432,TOKOeLig,NsHmYgfe,2025-02-03 17:33:06,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001431,TOKOeLig,NsHmYgfe,2025-02-03 20:29:02,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001434,TOKOeLig,NsHmYgfe,2025-02-04 15:16:48,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001433,TOKOeLig,NsHmYgfe,2025-02-04 16:12:53,21,315000,34650.0,349650.0,104851.34406065711,210148.6559393429
NOTA001436,TOKOeLig,NsHmYgfe,2025-02-05 08:01:39,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001438,TOKOeLig,NsHmYgfe,2025-02-05 10:06:31,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001435,TOKOeLig,NsHmYgfe,2025-02-05 12:21:36,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001437,TOKOeLig,NsHmYgfe,2025-02-05 12:37:42,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001442,TOKOeLig,NsHmYgfe,2025-02-06 08:53:47,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001439,TOKOeLig,NsHmYgfe,2025-02-06 09:35:56,29,435000,47850.0,482850.0,144794.71322662174,290205.28677337826
NOTA001440,TOKOeLig,NsHmYgfe,2025-02-06 10:22:26,22,330000,36300.0,366300.0,109844.26520640269,220155.7347935973
NOTA001441,TOKOeLig,NsHmYgfe,2025-02-06 13:26:00,4,60000,6600.0,66600.0,19971.684582982307,40028.31541701769
NOTA001445,TOKOeLig,NsHmYgfe,2025-02-07 11:10:29,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001443,TOKOeLig,NsHmYgfe,2025-02-07 11:31:45,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001444,TOKOeLig,NsHmYgfe,2025-02-07 16:34:46,14,210000,23100.0,233100.0,69900.89604043808,140099.1039595619
NOTA001448,TOKOeLig,NsHmYgfe,2025-02-08 08:37:15,26,390000,42900.0,432900.0,129815.94978938499,260184.050210615
NOTA001446,TOKOeLig,NsHmYgfe,2025-02-08 09:32:29,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001447,TOKOeLig,NsHmYgfe,2025-02-08 11:48:21,26,390000,42900.0,432900.0,129815.94978938499,260184.050210615
NOTA001450,TOKOeLig,NsHmYgfe,2025-02-09 16:38:51,16,240000,26400.0,266400.0,79886.73833192923,160113.26166807077
NOTA001449,TOKOeLig,NsHmYgfe,2025-02-09 17:09:02,28,420000,46200.0,466200.0,139801.79208087616,280198.2079191238
NOTA001453,TOKOeLig,NsHmYgfe,2025-02-10 14:38:14,10,150000,16500.0,166500.0,49929.21145745576,100070.78854254424
NOTA001452,TOKOeLig,NsHmYgfe,2025-02-10 16:28:41,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001451,TOKOeLig,NsHmYgfe,2025-02-10 19:29:49,29,435000,47850.0,482850.0,144794.71322662174,290205.28677337826
NOTA001455,TOKOeLig,NsHmYgfe,2025-02-11 12:23:56,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001454,TOKOeLig,NsHmYgfe,2025-02-11 13:40:43,17,255000,28050.0,283050.0,84879.65947767481,170120.3405223252
NOTA001456,TOKOeLig,NsHmYgfe,2025-02-12 13:46:03,22,330000,36300.0,366300.0,109844.26520640269,220155.7347935973
NOTA001457,TOKOeLig,NsHmYgfe,2025-02-12 14:15:09,25,375000,41250.0,416250.0,124823.02864363942,250176.9713563606
NOTA001459,TOKOeLig,NsHmYgfe,2025-02-12 14:54:33,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001458,TOKOeLig,NsHmYgfe,2025-02-12 18:22:50,26,390000,42900.0,432900.0,129815.94978938499,260184.050210615
NOTA001460,TOKOeLig,NsHmYgfe,2025-02-12 20:35:19,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001463,TOKOeLig,NsHmYgfe,2025-02-13 11:41:59,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001462,TOKOeLig,NsHmYgfe,2025-02-13 13:07:21,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001461,TOKOeLig,NsHmYgfe,2025-02-13 17:49:45,14,210000,23100.0,233100.0,69900.89604043808,140099.1039595619
NOTA001464,TOKOeLig,NsHmYgfe,2025-02-14 13:30:41,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001467,TOKOeLig,NsHmYgfe,2025-02-14 16:31:58,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001465,TOKOeLig,NsHmYgfe,2025-02-14 17:22:29,14,210000,23100.0,233100.0,69900.89604043808,140099.1039595619
NOTA001466,TOKOeLig,NsHmYgfe,2025-02-14 17:52:02,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001469,TOKOeLig,NsHmYgfe,2025-02-15 11:33:10,9,135000,14850.0,149850.0,44936.29031171019,90063.70968828982
NOTA001468,TOKOeLig,NsHmYgfe,2025-02-15 16:56:41,30,450000,49500.0,499500.0,149787.6343723673,300212.3656276327
NOTA001472,TOKOeLig,NsHmYgfe,2025-02-16 08:12:25,17,255000,28050.0,283050.0,84879.65947767481,170120.3405223252
NOTA001473,TOKOeLig,NsHmYgfe,2025-02-16 08:44:24,26,390000,42900.0,432900.0,129815.94978938499,260184.050210615
NOTA001471,TOKOeLig,NsHmYgfe,2025-02-16 11:04:12,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001470,TOKOeLig,NsHmYgfe,2025-02-16 12:43:48,4,60000,6600.0,66600.0,19971.684582982307,40028.31541701769
NOTA001477,TOKOeLig,NsHmYgfe,2025-02-17 12:44:38,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001476,TOKOeLig,NsHmYgfe,2025-02-17 13:05:46,16,240000,26400.0,266400.0,79886.73833192923,160113.26166807077
NOTA001475,TOKOeLig,NsHmYgfe,2025-02-17 16:47:35,22,330000,36300.0,366300.0,109844.26520640269,220155.7347935973
NOTA001474,TOKOeLig,NsHmYgfe,2025-02-17 20:52:09,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001479,TOKOeLig,NsHmYgfe,2025-02-18 09:03:44,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001480,TOKOeLig,NsHmYgfe,2025-02-18 12:46:54,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001478,TOKOeLig,NsHmYgfe,2025-02-18 16:51:41,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001481,TOKOeLig,NsHmYgfe,2025-02-18 17:05:53,6,90000,9900.0,99900.0,29957.52687447346,60042.473125526536
NOTA001482,TOKOeLig,NsHmYgfe,2025-02-19 11:31:47,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001483,TOKOeLig,NsHmYgfe,2025-02-19 17:52:29,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001484,TOKOeLig,NsHmYgfe,2025-02-19 20:03:46,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001485,TOKOeLig,NsHmYgfe,2025-02-19 20:55:08,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001486,TOKOeLig,NsHmYgfe,2025-02-19 20:57:45,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001488,TOKOeLig,NsHmYgfe,2025-02-20 10:17:21,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001487,TOKOeLig,NsHmYgfe,2025-02-20 17:42:12,14,210000,23100.0,233100.0,69900.89604043808,140099.1039595619
NOTA001489,TOKOeLig,NsHmYgfe,2025-02-21 15:25:06,17,255000,28050.0,283050.0,84879.65947767481,170120.3405223252
NOTA001490,TOKOeLig,NsHmYgfe,2025-02-21 15:40:15,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001491,TOKOeLig,NsHmYgfe,2025-02-21 16:19:10,11,165000,18150.0,183150.0,54922.132603201346,110077.86739679865
NOTA001492,TOKOeLig,NsHmYgfe,2025-02-21 16:39:40,20,300000,33000.0,333000.0,99858.42291491153,200141.57708508847
NOTA001495,TOKOeLig,NsHmYgfe,2025-02-22 12:57:02,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001493,TOKOeLig,NsHmYgfe,2025-02-22 18:01:37,25,375000,41250.0,416250.0,124823.02864363942,250176.9713563606
NOTA001494,TOKOeLig,NsHmYgfe,2025-02-22 19:57:07,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001496,TOKOeLig,NsHmYgfe,2025-02-23 08:03:53,16,240000,26400.0,266400.0,79886.73833192923,160113.26166807077
NOTA001500,TOKOeLig,NsHmYgfe,2025-02-23 08:37:55,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001497,TOKOeLig,NsHmYgfe,2025-02-23 15:32:17,20,300000,33000.0,333000.0,99858.42291491153,200141.57708508847
NOTA001499,TOKOeLig,NsHmYgfe,2025-02-23 17:26:49,21,315000,34650.0,349650.0,104851.34406065711,210148.6559393429
NOTA001498,TOKOeLig,NsHmYgfe,2025-02-23 20:07:17,6,90000,9900.0,99900.0,29957.52687447346,60042.473125526536
NOTA001503,TOKOeLig,NsHmYgfe,2025-02-24 10:00:34,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001502,TOKOeLig,NsHmYgfe,2025-02-24 20:45:58,10,150000,16500.0,166500.0,49929.21145745576,100070.78854254424
NOTA001501,TOKOeLig,NsHmYgfe,2025-02-24 20:54:51,20,300000,33000.0,333000.0,99858.42291491153,200141.57708508847
NOTA001507,TOKOeLig,NsHmYgfe,2025-02-25 09:35:51,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001504,TOKOeLig,NsHmYgfe,2025-02-25 16:06:12,11,165000,18150.0,183150.0,54922.132603201346,110077.86739679865
NOTA001506,TOKOeLig,NsHmYgfe,2025-02-25 17:44:08,13,195000,21450.0,216450.0,64907.974894692496,130092.0251053075
NOTA001505,TOKOeLig,NsHmYgfe,2025-02-25 18:35:52,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001508,TOKOeLig,NsHmYgfe,2025-02-26 11:04:46,9,135000,14850.0,149850.0,44936.29031171019,90063.70968828982
NOTA001509,TOKOeLig,NsHmYgfe,2025-02-26 14:54:48,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001512,TOKOeLig,NsHmYgfe,2025-02-27 08:23:23,10,150000,16500.0,166500.0,49929.21145745576,100070.78854254424
NOTA001510,TOKOeLig,NsHmYgfe,2025-02-27 09:05:20,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001511,TOKOeLig,NsHmYgfe,2025-02-27 14:22:08,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001513,TOKOeLig,NsHmYgfe,2025-02-28 13:58:46,25,375000,41250.0,416250.0,124823.02864363942,250176.9713563606
NOTA001515,TOKOeLig,NsHmYgfe,2025-02-28 14:14:33,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001514,TOKOeLig,NsHmYgfe,2025-02-28 14:31:34,21,315000,34650.0,349650.0,104851.34406065711,210148.6559393429
NOTA001516,TOKOeLig,NsHmYgfe,2025-02-28 18:31:56,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001519,TOKOeLig,NsHmYgfe,2025-03-01 08:13:59,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001517,TOKOeLig,NsHmYgfe,2025-03-01 10:51:29,10,150000,16500.0,166500.0,49929.21145745576,100070.78854254424
NOTA001520,TOKOeLig,NsHmYgfe,2025-03-01 11:18:26,29,435000,47850.0,482850.0,144794.71322662174,290205.28677337826
NOTA001521,TOKOeLig,NsHmYgfe,2025-03-01 12:00:19,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001518,TOKOeLig,NsHmYgfe,2025-03-01 16:19:26,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001523,TOKOeLig,NsHmYgfe,2025-03-02 13:15:13,26,390000,42900.0,432900.0,129815.94978938499,260184.050210615
NOTA001524,TOKOeLig,NsHmYgfe,2025-03-02 15:45:05,9,135000,14850.0,149850.0,44936.29031171019,90063.70968828982
NOTA001522,TOKOeLig,NsHmYgfe,2025-03-02 17:30:54,10,150000,16500.0,166500.0,49929.21145745576,100070.78854254424
NOTA001527,TOKOeLig,NsHmYgfe,2025-03-03 12:55:22,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001525,TOKOeLig,NsHmYgfe,2025-03-03 15:14:13,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001526,TOKOeLig,NsHmYgfe,2025-03-03 17:47:06,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001528,TOKOeLig,NsHmYgfe,2025-03-03 20:42:29,21,315000,34650.0,349650.0,104851.34406065711,210148.6559393429
NOTA001529,TOKOeLig,NsHmYgfe,2025-03-04 18:00:36,16,240000,26400.0,266400.0,79886.73833192923,160113.26166807077
NOTA001531,TOKOeLig,NsHmYgfe,2025-03-04 18:11:34,7,105000,11550.0,116550.0,34950.44802021904,70049.55197978095
NOTA001530,TOKOeLig,NsHmYgfe,2025-03-04 18:39:47,20,300000,33000.0,333000.0,99858.42291491153,200141.57708508847
NOTA001533,TOKOeLig,NsHmYgfe,2025-03-05 09:33:15,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001535,TOKOeLig,NsHmYgfe,2025-03-05 09:42:12,10,150000,16500.0,166500.0,49929.21145745576,100070.78854254424
NOTA001532,TOKOeLig,NsHmYgfe,2025-03-05 12:27:55,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001534,TOKOeLig,NsHmYgfe,2025-03-05 15:03:40,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001538,TOKOeLig,NsHmYgfe,2025-03-06 08:18:12,30,450000,49500.0,499500.0,149787.6343723673,300212.3656276327
NOTA001537,TOKOeLig,NsHmYgfe,2025-03-06 10:21:38,17,255000,28050.0,283050.0,84879.65947767481,170120.3405223252
NOTA001536,TOKOeLig,NsHmYgfe,2025-03-06 17:33:36,9,135000,14850.0,149850.0,44936.29031171019,90063.70968828982
NOTA001539,TOKOeLig,NsHmYgfe,2025-03-07 08:32:09,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001540,TOKOeLig,NsHmYgfe,2025-03-07 14:50:59,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001541,TOKOeLig,NsHmYgfe,2025-03-07 20:15:58,22,330000,36300.0,366300.0,109844.26520640269,220155.7347935973
NOTA001545,TOKOeLig,NsHmYgfe,2025-03-08 11:44:43,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001544,TOKOeLig,NsHmYgfe,2025-03-08 12:37:03,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001543,TOKOeLig,NsHmYgfe,2025-03-08 14:31:56,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001542,TOKOeLig,NsHmYgfe,2025-03-08 18:16:16,22,330000,36300.0,366300.0,109844.26520640269,220155.7347935973
NOTA001546,TOKOeLig,NsHmYgfe,2025-03-09 08:46:21,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001548,TOKOeLig,NsHmYgfe,2025-03-09 11:26:28,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001549,TOKOeLig,NsHmYgfe,2025-03-09 12:50:13,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001547,TOKOeLig,NsHmYgfe,2025-03-09 13:37:53,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001552,TOKOeLig,NsHmYgfe,2025-03-10 10:36:32,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001554,TOKOeLig,NsHmYgfe,2025-03-10 12:13:13,25,375000,41250.0,416250.0,124823.02864363942,250176.9713563606
NOTA001553,TOKOeLig,NsHmYgfe,2025-03-10 16:15:32,11,165000,18150.0,183150.0,54922.132603201346,110077.86739679865
NOTA001551,TOKOeLig,NsHmYgfe,2025-03-10 16:30:31,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001550,TOKOeLig,NsHmYgfe,2025-03-10 19:29:58,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001557,TOKOeLig,NsHmYgfe,2025-03-11 10:06:08,14,210000,23100.0,233100.0,69900.89604043808,140099.1039595619
NOTA001558,TOKOeLig,NsHmYgfe,2025-03-11 13:01:02,6,90000,9900.0,99900.0,29957.52687447346,60042.473125526536
NOTA001556,TOKOeLig,NsHmYgfe,2025-03-11 13:28:48,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001555,TOKOeLig,NsHmYgfe,2025-03-11 20:54:56,11,165000,18150.0,183150.0,54922.132603201346,110077.86739679865
NOTA001559,TOKOeLig,NsHmYgfe,2025-03-12 11:20:21,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001561,TOKOeLig,NsHmYgfe,2025-03-12 13:17:34,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001560,TOKOeLig,NsHmYgfe,2025-03-12 17:32:52,16,240000,26400.0,266400.0,79886.73833192923,160113.26166807077
NOTA001563,TOKOeLig,NsHmYgfe,2025-03-13 12:40:57,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001562,TOKOeLig,NsHmYgfe,2025-03-13 17:51:18,17,255000,28050.0,283050.0,84879.65947767481,170120.3405223252
NOTA001566,TOKOeLig,NsHmYgfe,2025-03-14 15:14:15,5,75000,8250.0,83250.0,24964.60572872788,50035.39427127212
NOTA001567,TOKOeLig,NsHmYgfe,2025-03-14 17:10:33,30,450000,49500.0,499500.0,149787.6343723673,300212.3656276327
NOTA001565,TOKOeLig,NsHmYgfe,2025-03-14 18:23:04,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001564,TOKOeLig,NsHmYgfe,2025-03-14 20:40:41,16,240000,26400.0,266400.0,79886.73833192923,160113.26166807077
NOTA001572,TOKOeLig,NsHmYgfe,2025-03-15 09:02:31,11,165000,18150.0,183150.0,54922.132603201346,110077.86739679865
NOTA001569,TOKOeLig,NsHmYgfe,2025-03-15 11:24:22,30,450000,49500.0,499500.0,149787.6343723673,300212.3656276327
NOTA001568,TOKOeLig,NsHmYgfe,2025-03-15 16:17:04,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001570,TOKOeLig,NsHmYgfe,2025-03-15 17:28:48,20,300000,33000.0,333000.0,99858.42291491153,200141.57708508847
NOTA001571,TOKOeLig,NsHmYgfe,2025-03-15 18:16:34,30,450000,49500.0,499500.0,149787.6343723673,300212.3656276327
NOTA001574,TOKOeLig,NsHmYgfe,2025-03-16 08:48:59,3,45000,4950.0,49950.0,14978.76343723673,30021.236562763268
NOTA001575,TOKOeLig,NsHmYgfe,2025-03-16 09:23:46,15,225000,24750.0,249750.0,74893.81718618365,150106.18281381635
NOTA001573,TOKOeLig,NsHmYgfe,2025-03-16 11:32:14,28,420000,46200.0,466200.0,139801.79208087616,280198.2079191238
NOTA001576,TOKOeLig,NsHmYgfe,2025-03-17 09:53:41,26,390000,42900.0,432900.0,129815.94978938499,260184.050210615
NOTA001579,TOKOeLig,NsHmYgfe,2025-03-17 10:09:19,18,270000,29700.0,299700.0,89872.58062342038,180127.41937657964
NOTA001578,TOKOeLig,NsHmYgfe,2025-03-17 12:06:28,8,120000,13200.0,133200.0,39943.369165964614,80056.63083403539
NOTA001580,TOKOeLig,NsHmYgfe,2025-03-17 15:03:54,9,135000,14850.0,149850.0,44936.29031171019,90063.70968828982
NOTA001577,TOKOeLig,NsHmYgfe,2025-03-17 19:46:24,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001582,TOKOeLig,NsHmYgfe,2025-03-18 12:05:30,11,165000,18150.0,183150.0,54922.132603201346,110077.86739679865
NOTA001583,TOKOeLig,NsHmYgfe,2025-03-18 13:53:38,27,405000,44550.0,449550.0,134808.87093513057,270191.1290648694
NOTA001581,TOKOeLig,NsHmYgfe,2025-03-18 20:06:10,19,285000,31350.0,316350.0,94865.50176916596,190134.49823083403
NOTA001585,TOKOeLig,NsHmYgfe,2025-03-19 09:41:10,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001584,TOKOeLig,NsHmYgfe,2025-03-19 11:44:14,30,450000,49500.0,499500.0,149787.6343723673,300212.3656276327
NOTA001586,TOKOeLig,NsHmYgfe,2025-03-19 13:56:31,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001590,TOKOeLig,NsHmYgfe,2025-03-20 12:27:44,24,360000,39600.0,399600.0,119830.10749789384,240169.89250210614
NOTA001589,TOKOeLig,NsHmYgfe,2025-03-20 13:17:25,13,195000,21450.0,216450.0,64907.974894692496,130092.0251053075
NOTA001588,TOKOeLig,NsHmYgfe,2025-03-20 17:21:13,4,60000,6600.0,66600.0,19971.684582982307,40028.31541701769
NOTA001587,TOKOeLig,NsHmYgfe,2025-03-20 20:02:24,17,255000,28050.0,283050.0,84879.65947767481,170120.3405223252
NOTA001591,TOKOeLig,NsHmYgfe,2025-03-21 12:07:27,23,345000,37950.0,382950.0,114837.18635214826,230162.81364785176
NOTA001592,TOKOeLig,NsHmYgfe,2025-03-21 19:33:10,20,300000,33000.0,333000.0,99858.42291491153,200141.57708508847
NOTA001593,TOKOeLig,NsHmYgfe,2025-03-22 11:28:36,12,180000,19800.0,199800.0,59915.05374894692,120084.94625105307
NOTA001594,TOKOeLig,NsHmYgfe,2025-03-22 13:41:40,9,135000,14850.0,149850.0,44936.29031171019,90063.70968828982
NOTA001597,TOKOeLig,NsHmYgfe,2025-03-23 08:05:04,13,195000,21450.0,216450.0,64907.974894692496,130092.0251053075
NOTA001598,TOKOeLig,NsHmYgfe,2025-03-23 09:25:10,14,210000,23100.0,233100.0,69900.89604043808,140099.1039595619
