ID_NOTA_JUAL,ID_USERS,KD_LOKASI,WAKTU_NOTA,TOTAL_JUAL_BARANG,SUB_TOTAL_JUAL,SUB_TOTAL_BELI,GROSS_PROFIT,PAJAK,GRAND_TOTAL
NTJL789B966E5E99,TOKOrvYu,TOKOjtqG,2024-11-29 20:04:45,22,726000,659723.4420618557,66276.55793814431,79860.0,805860.0
NTJL703CFDDBBA9B,TOKOu8EU,TOKOk3CZ,2024-11-29 18:46:08,27,891000,809660.5879850046,81339.41201499535,98010.0,989010.0
NTJL0AA5AA81CD63,TOKOu8EU,TOKOk3CZ,2024-11-29 14:30:10,12,396000,359849.15021555766,36150.84978444234,43560.0,439560.0
NTJLC6BA307E8701,TOKOu8EU,TOKOk3CZ,2024-11-29 13:39:39,5,165000,149937.14592314902,15062.854076850985,18150.0,183150.0
NTJL22E53470906D,TOKOu8EU,TOKOk3CZ,2024-11-29 16:26:27,3,99000,89962.28755388941,9037.712446110585,10890.0,109890.0
NTJLD8602D404076,TOKOeLig,TOKOeLig,2024-11-30 12:05:45,6,240000,96023.87596847782,143976.1240315222,26400.0,266400.0
NTJL30FD2027144F,TOKOeLig,TOKOeLig,2024-11-30 16:04:52,25,1000000,400099.4832019909,599900.5167980092,110000.0,1110000.0
NTJL5495DA0DECA6,TOKOrvYu,TOKOjtqG,2024-11-30 20:25:26,27,1080000,432107.4418581502,647892.5581418498,118800.0,1198800.0
NTJLC42B58C78F12,TOKOrvYu,TOKOjtqG,2024-11-30 16:46:21,5,200000,80019.89664039819,119980.10335960181,22000.0,222000.0
NTJL4047AAE4E353,TOKOrvYu,TOKOjtqG,2024-11-30 16:30:10,1,40000,16003.979328079637,23996.020671920363,4400.0,44400.0
NTJL8707DEB9B1E1,TOKOrvYu,TOKOjtqG,2024-11-30 15:17:27,23,920000,368091.52454583166,551908.4754541684,101200.0,1021200.0
NTJL18DA542E091B,TOKOu8EU,TOKOk3CZ,2024-11-30 14:54:36,26,1040000,416103.46253007057,623896.5374699294,114400.0,1154400.0
NTJLF0510DE4C78E,TOKOu8EU,TOKOk3CZ,2024-11-30 15:39:24,5,200000,80019.89664039819,119980.10335960181,22000.0,222000.0
NTJLBFCD08E363A8,TOKOu8EU,TOKOk3CZ,2024-11-30 19:59:35,11,440000,176043.772608876,263956.227391124,48400.0,488400.0
NTJL0D9E034A0E46,TOKOu8EU,TOKOk3CZ,2024-11-30 11:15:04,19,760000,304075.6072335131,455924.3927664869,83600.0,843600.0
NTJL31A02A12657D,TOKOu8EU,TOKOk3CZ,2024-11-30 17:26:48,15,600000,240059.68992119454,359940.3100788054,66000.0,666000.0
NTJL5A2FAC4254B0,TOKOeLig,TOKOeLig,2024-11-30 12:36:26,4,132000,119933.0238077634,12066.976192236601,14520.0,146520.0
NTJL1BD2506BCA37,TOKOeLig,TOKOeLig,2024-11-30 11:36:28,3,99000,89949.76785582255,9050.232144177455,10890.0,109890.0
NTJL4C5E25447956,TOKOeLig,TOKOeLig,2024-11-30 15:19:30,21,693000,629648.3749907578,63351.62500924221,76230.0,769230.0
NTJL41D3F2511FCB,TOKOeLig,TOKOeLig,2024-11-30 16:17:50,9,297000,269849.30356746766,27150.696432532335,32670.0,329670.0
NTJL2898FAA8ED9E,TOKOeLig,TOKOeLig,2024-11-30 14:03:41,13,429000,389782.327375231,39217.67262476898,47190.0,476190.0
NTJLFBCBA35816CB,TOKOrvYu,TOKOjtqG,2024-11-30 11:00:38,5,165000,149916.27975970425,15083.720240295748,18150.0,183150.0
NTJLB13EEFF0411D,TOKOrvYu,TOKOjtqG,2024-11-30 12:46:49,19,627000,569681.8630868761,57318.13691312389,68970.0,695970.0
NTJL66D7F77FB1B3,TOKOrvYu,TOKOjtqG,2024-11-30 20:41:28,1,33000,29983.25595194085,3016.7440480591504,3630.0,36630.0
NTJLC37EDC0AD10E,TOKOrvYu,TOKOjtqG,2024-11-30 18:38:44,14,462000,419765.5833271719,42234.41667282808,50820.0,512820.0
NTJL6FCCC06530F0,TOKOu8EU,TOKOk3CZ,2024-11-30 16:08:11,30,990000,899497.6785582255,90502.32144177449,108900.0,1098900.0
NTJL885E952CEA84,TOKOu8EU,TOKOk3CZ,2024-11-30 15:59:23,15,495000,449748.83927911276,45251.160720887245,54450.0,549450.0
NTJL78B28DABAD97,TOKOu8EU,TOKOk3CZ,2024-11-30 13:56:59,16,528000,479732.0952310536,48267.904768946406,58080.0,586080.0
NTJL8A300D594234,TOKOu8EU,TOKOk3CZ,2024-11-30 15:10:57,6,198000,179899.5357116451,18100.46428835491,21780.0,219780.0
NTJLBFA21B3C04F6,TOKOeLig,TOKOeLig,2024-12-01 11:21:01,18,720000,288071.6279054335,431928.3720945665,79200.0,799200.0
NTJL7CE0767FBF32,TOKOeLig,TOKOeLig,2024-12-01 16:51:59,9,360000,144035.81395271674,215964.18604728326,39600.0,399600.0
NTJLA854D6128A67,TOKOeLig,TOKOeLig,2024-12-01 16:20:16,15,600000,240059.68992119454,359940.3100788054,66000.0,666000.0
NTJL5729B3E4B60F,TOKOrvYu,TOKOjtqG,2024-12-01 16:44:47,14,560000,224055.7105931149,335944.2894068851,61600.0,621600.0
NTJL7384E7AE079C,TOKOrvYu,TOKOjtqG,2024-12-01 17:48:05,9,360000,144035.81395271674,215964.18604728326,39600.0,399600.0
NTJLFE29A379CDF5,TOKOrvYu,TOKOjtqG,2024-12-01 11:41:06,21,840000,336083.5658896724,503916.4341103276,92400.0,932400.0
NTJL99F3D068259C,TOKOrvYu,TOKOjtqG,2024-12-01 12:12:51,19,760000,304075.6072335131,455924.3927664869,83600.0,843600.0
NTJL11BD36280DC5,TOKOu8EU,TOKOk3CZ,2024-12-01 16:32:42,14,560000,224055.7105931149,335944.2894068851,61600.0,621600.0
NTJLF69B8FE0BA55,TOKOu8EU,TOKOk3CZ,2024-12-01 16:34:33,13,520000,208051.73126503528,311948.2687349647,57200.0,577200.0
NTJLC7373E06ECF1,TOKOeLig,TOKOeLig,2024-12-01 13:33:18,19,627000,569681.8630868761,57318.13691312389,68970.0,695970.0
NTJLB77878B5D1F9,TOKOeLig,TOKOeLig,2024-12-01 11:19:34,25,825000,749581.3987985213,75418.60120147874,90750.0,915750.0
NTJL8D672A6165AB,TOKOeLig,TOKOeLig,2024-12-01 13:58:50,29,957000,869514.4226062846,87485.57739371539,105270.0,1062270.0
NTJL84C8FDDB401E,TOKOrvYu,TOKOjtqG,2024-12-01 16:53:42,13,429000,389782.327375231,39217.67262476898,47190.0,476190.0
NTJLA0A1357197E4,TOKOrvYu,TOKOjtqG,2024-12-01 11:50:17,19,627000,569681.8630868761,57318.13691312389,68970.0,695970.0
NTJL1CA76E25B802,TOKOrvYu,TOKOjtqG,2024-12-01 19:36:43,6,198000,179899.5357116451,18100.46428835491,21780.0,219780.0
NTJL526962970D39,TOKOu8EU,TOKOk3CZ,2024-12-01 15:58:28,8,264000,239866.0476155268,24133.952384473203,29040.0,293040.0
NTJLF31C5A292480,TOKOu8EU,TOKOk3CZ,2024-12-01 15:02:47,16,528000,479732.0952310536,48267.904768946406,58080.0,586080.0
NTJL4A7580CA96C4,TOKOeLig,TOKOeLig,2024-12-02 12:22:19,3,120000,48011.93798423891,71988.0620157611,13200.0,133200.0
NTJL47023B52BE57,TOKOeLig,TOKOeLig,2024-12-02 17:27:04,30,1200000,480119.3798423891,719880.6201576109,132000.0,1332000.0
NTJLFD7318D98051,TOKOeLig,TOKOeLig,2024-12-02 20:46:26,28,1120000,448111.4211862298,671888.5788137702,123200.0,1243200.0
NTJLB7CE1D3105CE,TOKOrvYu,TOKOjtqG,2024-12-02 12:04:11,16,640000,256063.6692492742,383936.3307507258,70400.0,710400.0
NTJL3C15849A0986,TOKOrvYu,TOKOjtqG,2024-12-02 15:29:06,13,520000,208051.73126503528,311948.2687349647,57200.0,577200.0
NTJL987869403A89,TOKOrvYu,TOKOjtqG,2024-12-02 11:18:02,18,720000,288071.6279054335,431928.3720945665,79200.0,799200.0
NTJL78F184C08A58,TOKOrvYu,TOKOjtqG,2024-12-02 13:14:07,30,1200000,480119.3798423891,719880.6201576109,132000.0,1332000.0
NTJL8D842CAF0869,TOKOrvYu,TOKOjtqG,2024-12-02 11:38:12,10,400000,160039.79328079638,239960.20671920362,44000.0,444000.0
NTJL2FD7334B72FB,TOKOu8EU,TOKOk3CZ,2024-12-02 14:08:26,9,360000,144035.81395271674,215964.18604728326,39600.0,399600.0
NTJL805D20BECE87,TOKOu8EU,TOKOk3CZ,2024-12-02 20:59:39,7,280000,112027.85529655745,167972.14470344255,30800.0,310800.0
NTJL4792F036925D,TOKOeLig,TOKOeLig,2024-12-02 13:41:58,20,660000,599665.119038817,60334.88096118299,72600.0,732600.0
NTJL13355EFDB174,TOKOeLig,TOKOeLig,2024-12-02 12:04:58,5,165000,149916.27975970425,15083.720240295748,18150.0,183150.0
NTJLAE56CA88D6B5,TOKOeLig,TOKOeLig,2024-12-02 19:05:02,3,99000,89949.76785582255,9050.232144177455,10890.0,109890.0
NTJL3BDD59ECC484,TOKOeLig,TOKOeLig,2024-12-02 11:23:05,7,231000,209882.79166358596,21117.20833641404,25410.0,256410.0
NTJL497EC5E9303D,TOKOeLig,TOKOeLig,2024-12-02 17:06:30,8,264000,239866.0476155268,24133.952384473203,29040.0,293040.0
NTJLACC52E1781DF,TOKOrvYu,TOKOjtqG,2024-12-02 19:47:39,7,231000,209882.79166358596,21117.20833641404,25410.0,256410.0
NTJL70F42ED2CD8A,TOKOrvYu,TOKOjtqG,2024-12-02 16:48:03,9,297000,269849.30356746766,27150.696432532335,32670.0,329670.0
NTJL0D927D4E45C3,TOKOrvYu,TOKOjtqG,2024-12-02 11:32:31,16,528000,479732.0952310536,48267.904768946406,58080.0,586080.0
NTJLE3A3CD39AA4A,TOKOrvYu,TOKOjtqG,2024-12-02 20:17:28,20,660000,599665.119038817,60334.88096118299,72600.0,732600.0
NTJLD02C6DE61D71,TOKOrvYu,TOKOjtqG,2024-12-02 15:08:30,28,924000,839531.1666543438,84468.83334565617,101640.0,1025640.0
NTJL457623F66372,TOKOu8EU,TOKOk3CZ,2024-12-02 19:57:21,7,231000,209882.79166358596,21117.20833641404,25410.0,256410.0
NTJL90C20C2C6277,TOKOu8EU,TOKOk3CZ,2024-12-02 15:54:51,20,660000,599665.119038817,60334.88096118299,72600.0,732600.0
NTJLB0CD2ACCD217,TOKOu8EU,TOKOk3CZ,2024-12-02 18:31:09,21,693000,629648.3749907578,63351.62500924221,76230.0,769230.0
NTJLA5D81C229F12,TOKOeLig,TOKOeLig,2024-12-03 15:38:51,26,1040000,416103.46253007057,623896.5374699294,114400.0,1154400.0
NTJLE084C38ECDEB,TOKOeLig,TOKOeLig,2024-12-03 16:16:45,19,760000,304075.6072335131,455924.3927664869,83600.0,843600.0
NTJL4DE1065F82E1,TOKOrvYu,TOKOjtqG,2024-12-03 13:08:09,15,600000,240059.68992119454,359940.3100788054,66000.0,666000.0
NTJL349DCE7C56C7,TOKOrvYu,TOKOjtqG,2024-12-03 19:27:29,13,520000,208051.73126503528,311948.2687349647,57200.0,577200.0
NTJL42E5EEB6700B,TOKOrvYu,TOKOjtqG,2024-12-03 17:40:16,26,1040000,416103.46253007057,623896.5374699294,114400.0,1154400.0
NTJL3CC2929025B2,TOKOu8EU,TOKOk3CZ,2024-12-03 17:15:50,29,1160000,464115.40051430947,695884.5994856905,127600.0,1287600.0
NTJLE555968E9E14,TOKOu8EU,TOKOk3CZ,2024-12-03 15:47:37,14,560000,224055.7105931149,335944.2894068851,61600.0,621600.0
NTJL7C8C241252D6,TOKOu8EU,TOKOk3CZ,2024-12-03 11:30:07,30,1200000,480119.3798423891,719880.6201576109,132000.0,1332000.0
NTJL607EDFC0CC62,TOKOeLig,TOKOeLig,2024-12-03 17:32:27,15,495000,449748.83927911276,45251.160720887245,54450.0,549450.0
NTJL6771C182E66B,TOKOeLig,TOKOeLig,2024-12-03 17:51:07,25,825000,749581.3987985213,75418.60120147874,90750.0,915750.0
NTJL4CA6FC0BD112,TOKOeLig,TOKOeLig,2024-12-03 12:42:50,11,363000,329815.81547134934,33184.18452865066,39930.0,402930.0
NTJLD71F39CB1F53,TOKOrvYu,TOKOjtqG,2024-12-03 18:26:05,18,594000,539698.6071349353,54301.39286506467,65340.0,659340.0
NTJLAE384741B496,TOKOrvYu,TOKOjtqG,2024-12-03 16:05:56,27,891000,809547.9107024029,81452.08929759706,98010.0,989010.0
NTJLEA5EB48106A2,TOKOu8EU,TOKOk3CZ,2024-12-03 19:13:30,12,396000,359799.0714232902,36200.92857670982,43560.0,439560.0
NTJL34507D696D0A,TOKOu8EU,TOKOk3CZ,2024-12-03 18:04:38,20,660000,599665.119038817,60334.88096118299,72600.0,732600.0
NTJL27F23514170F,TOKOu8EU,TOKOk3CZ,2024-12-03 17:11:33,22,726000,659631.6309426987,66368.36905730132,79860.0,805860.0
NTJL0BEAEF3583E7,TOKOu8EU,TOKOk3CZ,2024-12-03 19:16:19,8,264000,239866.0476155268,24133.952384473203,29040.0,293040.0
NTJL8B7017B93DCF,TOKOeLig,TOKOeLig,2024-12-04 14:40:08,18,720000,288071.6279054335,431928.3720945665,79200.0,799200.0
NTJL1D7717C4D99B,TOKOeLig,TOKOeLig,2024-12-04 14:30:38,11,440000,176043.772608876,263956.227391124,48400.0,488400.0
NTJL78061AE82BA4,TOKOeLig,TOKOeLig,2024-12-04 12:02:15,9,360000,144035.81395271674,215964.18604728326,39600.0,399600.0
NTJLB6BDEC7B16D8,TOKOrvYu,TOKOjtqG,2024-12-04 20:58:24,26,1040000,416103.46253007057,623896.5374699294,114400.0,1154400.0
NTJLCA5DEC433981,TOKOrvYu,TOKOjtqG,2024-12-04 18:25:08,16,640000,256063.6692492742,383936.3307507258,70400.0,710400.0
NTJL2F80AFA02648,TOKOrvYu,TOKOjtqG,2024-12-04 18:48:17,1,40000,16003.979328079637,23996.020671920363,4400.0,44400.0
NTJL87AEC360E168,TOKOrvYu,TOKOjtqG,2024-12-04 12:24:36,17,680000,272067.6485773538,407932.3514226462,74800.0,754800.0
NTJL887060630309,TOKOrvYu,TOKOjtqG,2024-12-04 11:04:53,3,120000,48011.93798423891,71988.0620157611,13200.0,133200.0
NTJL16BBE7FB3B43,TOKOu8EU,TOKOk3CZ,2024-12-04 13:01:25,21,840000,336083.5658896724,503916.4341103276,92400.0,932400.0
NTJL1E90646FD3BF,TOKOu8EU,TOKOk3CZ,2024-12-04 18:10:10,16,640000,256063.6692492742,383936.3307507258,70400.0,710400.0
NTJLACB01D771CD3,TOKOu8EU,TOKOk3CZ,2024-12-04 15:24:59,26,1040000,416103.46253007057,623896.5374699294,114400.0,1154400.0
NTJL3454AFE5C0F9,TOKOeLig,TOKOeLig,2024-12-04 11:32:51,22,726000,659631.6309426987,66368.36905730132,79860.0,805860.0
NTJL57EA247F6D9A,TOKOeLig,TOKOeLig,2024-12-04 19:19:44,28,924000,839531.1666543438,84468.83334565617,101640.0,1025640.0
NTJL1D74C172DF1C,TOKOrvYu,TOKOjtqG,2024-12-04 11:02:39,20,660000,599665.119038817,60334.88096118299,72600.0,732600.0
NTJLBEB10285506A,TOKOrvYu,TOKOjtqG,2024-12-04 14:04:09,23,759000,689614.8868946396,69385.11310536042,83490.0,842490.0
NTJL8CD460BB1CBA,TOKOu8EU,TOKOk3CZ,2024-12-04 12:23:27,9,297000,269849.30356746766,27150.696432532335,32670.0,329670.0
NTJL96D74E3C9093,TOKOu8EU,TOKOk3CZ,2024-12-04 14:17:51,12,396000,359799.0714232902,36200.92857670982,43560.0,439560.0
NTJL7F7DA228B9DB,TOKOeLig,TOKOeLig,2024-12-05 18:06:04,17,680000,272067.6485773538,407932.3514226462,74800.0,754800.0
NTJL89978628C39B,TOKOeLig,TOKOeLig,2024-12-05 14:33:31,3,120000,48011.93798423891,71988.0620157611,13200.0,133200.0
NTJL97B06B558A0D,TOKOeLig,TOKOeLig,2024-12-05 16:30:50,4,160000,64015.91731231855,95984.08268768145,17600.0,177600.0
NTJL6F9AC2940722,TOKOrvYu,TOKOjtqG,2024-12-05 18:08:02,15,600000,240059.68992119454,359940.3100788054,66000.0,666000.0
NTJL8CC99CC88849,TOKOrvYu,TOKOjtqG,2024-12-05 14:23:21,8,320000,128031.8346246371,191968.1653753629,35200.0,355200.0
NTJL20E2CAF4B668,TOKOrvYu,TOKOjtqG,2024-12-05 14:43:13,23,920000,368091.52454583166,551908.4754541684,101200.0,1021200.0
NTJL70E08647C2C0,TOKOu8EU,TOKOk3CZ,2024-12-05 20:05:56,12,480000,192047.75193695564,287952.2480630444,52800.0,532800.0
NTJLBFB7DE32AE2A,TOKOu8EU,TOKOk3CZ,2024-12-05 19:37:29,4,160000,64015.91731231855,95984.08268768145,17600.0,177600.0
NTJL0396E795E5DE,TOKOu8EU,TOKOk3CZ,2024-12-05 14:38:17,18,720000,288071.6279054335,431928.3720945665,79200.0,799200.0
NTJL12CE265DB544,TOKOeLig,TOKOeLig,2024-12-05 16:36:56,6,198000,180049.1953116482,17950.80468835181,21780.0,219780.0
NTJL723A13117EA8,TOKOeLig,TOKOeLig,2024-12-05 20:16:13,23,759000,690188.5820279848,68811.41797201522,83490.0,842490.0
NTJL8B9F069FAF3C,TOKOrvYu,TOKOjtqG,2024-12-05 12:07:51,21,693000,630172.1835907686,62827.8164092314,76230.0,769230.0
NTJL6F3FC2140B3D,TOKOrvYu,TOKOjtqG,2024-12-05 14:14:56,4,132000,120032.79687443213,11967.203125567874,14520.0,146520.0
NTJLA2DEF853D4DB,TOKOrvYu,TOKOjtqG,2024-12-05 18:20:47,2,66000,60016.39843721606,5983.601562783937,7260.0,73260.0
NTJL3C84E8509D38,TOKOu8EU,TOKOk3CZ,2024-12-05 20:23:06,12,396000,360098.3906232964,35901.60937670362,43560.0,439560.0
NTJL87F5DBE644CB,TOKOu8EU,TOKOk3CZ,2024-12-05 20:04:48,28,924000,840229.5781210249,83770.42187897512,101640.0,1025640.0
NTJLF5C17D0BD2C9,TOKOeLig,TOKOeLig,2024-12-06 18:34:55,19,760000,304075.6072335131,455924.3927664869,83600.0,843600.0
NTJL5A105F390DB0,TOKOeLig,TOKOeLig,2024-12-06 13:00:43,18,720000,288071.6279054335,431928.3720945665,79200.0,799200.0
NTJL3F242AA9EA4C,TOKOrvYu,TOKOjtqG,2024-12-06 16:27:45,23,920000,368091.52454583166,551908.4754541684,101200.0,1021200.0
NTJLD1B5740FE29D,TOKOrvYu,TOKOjtqG,2024-12-06 20:00:05,15,600000,240059.68992119454,359940.3100788054,66000.0,666000.0
NTJL67DB0760D1DD,TOKOu8EU,TOKOk3CZ,2024-12-06 19:25:46,4,160000,64015.91731231855,95984.08268768145,17600.0,177600.0
NTJL87645D3CE729,TOKOu8EU,TOKOk3CZ,2024-12-06 14:07:04,12,480000,192047.75193695564,287952.2480630444,52800.0,532800.0
NTJLAE9B11FBCF4B,TOKOeLig,TOKOeLig,2024-12-06 20:02:52,5,165000,150040.99609304016,14959.003906959842,18150.0,183150.0
NTJL38CE9308D956,TOKOeLig,TOKOeLig,2024-12-06 15:19:25,5,165000,150040.99609304016,14959.003906959842,18150.0,183150.0
NTJLF67358718AFA,TOKOeLig,TOKOeLig,2024-12-06 16:25:17,28,924000,840229.5781210249,83770.42187897512,101640.0,1025640.0
NTJLBD029A43102C,TOKOeLig,TOKOeLig,2024-12-06 14:37:10,30,990000,900245.976558241,89754.02344175905,108900.0,1098900.0
NTJL5A63A1DDE1BD,TOKOrvYu,TOKOjtqG,2024-12-06 11:47:39,21,693000,630172.1835907686,62827.8164092314,76230.0,769230.0
NTJL344F484F80FC,TOKOrvYu,TOKOjtqG,2024-12-06 14:52:49,15,495000,450122.9882791205,44877.01172087953,54450.0,549450.0
NTJL7F281BA6B1AC,TOKOrvYu,TOKOjtqG,2024-12-06 20:19:50,4,132000,120032.79687443213,11967.203125567874,14520.0,146520.0
NTJL5BF2FA05C249,TOKOrvYu,TOKOjtqG,2024-12-06 20:59:51,30,990000,900245.976558241,89754.02344175905,108900.0,1098900.0
NTJLB8804A404B45,TOKOrvYu,TOKOjtqG,2024-12-06 16:26:01,30,990000,900245.976558241,89754.02344175905,108900.0,1098900.0
NTJL2B6E0BE0DE3E,TOKOu8EU,TOKOk3CZ,2024-12-06 17:48:30,6,198000,180049.1953116482,17950.80468835181,21780.0,219780.0
NTJLC3FBBFD7F921,TOKOu8EU,TOKOk3CZ,2024-12-06 18:53:37,22,726000,660180.3828093767,65819.6171906233,79860.0,805860.0
NTJL356B3405EEC3,TOKOu8EU,TOKOk3CZ,2024-12-06 15:37:59,5,165000,150040.99609304016,14959.003906959842,18150.0,183150.0
NTJL2C820E1469F4,TOKOeLig,TOKOeLig,2024-12-07 16:03:09,6,240000,96023.87596847782,143976.1240315222,26400.0,266400.0
NTJL9F9CDDCA64FF,TOKOeLig,TOKOeLig,2024-12-07 11:00:37,2,80000,32007.958656159273,47992.04134384073,8800.0,88800.0
NTJL5326897EC7BB,TOKOeLig,TOKOeLig,2024-12-07 18:44:54,18,720000,288071.6279054335,431928.3720945665,79200.0,799200.0
NTJLC75A944A3194,TOKOrvYu,TOKOjtqG,2024-12-07 13:03:35,6,240000,96023.87596847782,143976.1240315222,26400.0,266400.0
NTJL5BD7DCE49B32,TOKOrvYu,TOKOjtqG,2024-12-07 15:46:00,16,640000,256063.6692492742,383936.3307507258,70400.0,710400.0
NTJL706829C49301,TOKOu8EU,TOKOk3CZ,2024-12-07 18:18:30,2,80000,32007.958656159273,47992.04134384073,8800.0,88800.0
NTJL0C3059C6D43B,TOKOu8EU,TOKOk3CZ,2024-12-07 13:12:10,22,880000,352087.545217752,527912.454782248,96800.0,976800.0
NTJLE23ACA2463A2,TOKOu8EU,TOKOk3CZ,2024-12-07 20:08:49,2,80000,32007.958656159273,47992.04134384073,8800.0,88800.0
NTJL9B22FA46D580,TOKOu8EU,TOKOk3CZ,2024-12-07 15:50:47,26,1040000,416103.46253007057,623896.5374699294,114400.0,1154400.0
NTJLFED4869640BB,TOKOu8EU,TOKOk3CZ,2024-12-07 19:53:30,24,960000,384095.5038739113,575904.4961260888,105600.0,1065600.0
NTJL2DA18F89FCE2,TOKOeLig,TOKOeLig,2024-12-07 19:34:02,8,264000,240065.59374886425,23934.406251135748,29040.0,293040.0
NTJLF28602EADAF4,TOKOeLig,TOKOeLig,2024-12-07 19:26:44,15,495000,450122.9882791205,44877.01172087953,54450.0,549450.0
NTJL74C862A2F8A7,TOKOrvYu,TOKOjtqG,2024-12-07 12:48:13,19,627000,570155.7851535527,56844.21484644734,68970.0,695970.0
NTJL8EF5F2199F99,TOKOrvYu,TOKOjtqG,2024-12-07 13:24:43,9,297000,270073.7929674723,26926.207032527716,32670.0,329670.0
NTJL9049A5F5BE44,TOKOrvYu,TOKOjtqG,2024-12-07 18:37:47,17,561000,510139.38671633654,50860.613283663464,61710.0,622710.0
NTJLA6113A2FB8C0,TOKOrvYu,TOKOjtqG,2024-12-07 16:40:40,10,330000,300081.9921860803,29918.007813919685,36300.0,366300.0
NTJL6F621436175C,TOKOu8EU,TOKOk3CZ,2024-12-07 13:16:43,4,132000,120032.79687443213,11967.203125567874,14520.0,146520.0
NTJL7DA1F03C6689,TOKOu8EU,TOKOk3CZ,2024-12-07 13:42:21,15,495000,450122.9882791205,44877.01172087953,54450.0,549450.0
NTJL2FA875D31725,TOKOu8EU,TOKOk3CZ,2024-12-07 13:35:32,7,231000,210057.39453025622,20942.60546974378,25410.0,256410.0
NTJL5A2D778223CE,TOKOu8EU,TOKOk3CZ,2024-12-07 16:41:14,30,990000,900245.976558241,89754.02344175905,108900.0,1098900.0
NTJLE4D0A9000E73,TOKOeLig,TOKOeLig,2024-12-08 17:02:36,15,600000,240170.94170893484,359829.05829106516,66000.0,666000.0
NTJL950537561911,TOKOeLig,TOKOeLig,2024-12-08 20:26:26,13,520000,208148.14948107686,311851.85051892314,57200.0,577200.0
NTJL541BD85277F0,TOKOeLig,TOKOeLig,2024-12-08 14:53:54,22,880000,352250.71450643777,527749.2854935622,96800.0,976800.0
NTJL00424DCEB5C9,TOKOrvYu,TOKOjtqG,2024-12-08 11:30:48,13,520000,208148.14948107686,311851.85051892314,57200.0,577200.0
NTJL9346636B1895,TOKOrvYu,TOKOjtqG,2024-12-08 18:23:17,7,280000,112079.77279750293,167920.22720249707,30800.0,310800.0
NTJL5540DFFDDF6D,TOKOrvYu,TOKOjtqG,2024-12-08 17:13:01,7,280000,112079.77279750293,167920.22720249707,30800.0,310800.0
NTJL5B801BEC9A7D,TOKOrvYu,TOKOjtqG,2024-12-08 13:12:54,21,840000,336239.3183925088,503760.6816074912,92400.0,932400.0
NTJLFF4B61DAE669,TOKOu8EU,TOKOk3CZ,2024-12-08 12:55:09,25,1000000,400284.90284822474,599715.0971517753,110000.0,1110000.0
NTJL48941EB17E2E,TOKOu8EU,TOKOk3CZ,2024-12-08 12:00:56,24,960000,384273.50673429575,575726.4932657043,105600.0,1065600.0
NTJLA6B7B7574DCE,TOKOu8EU,TOKOk3CZ,2024-12-08 17:37:14,9,360000,144102.5650253609,215897.4349746391,39600.0,399600.0
NTJLB9263D7BEDB5,TOKOu8EU,TOKOk3CZ,2024-12-08 15:25:39,22,880000,352250.71450643777,527749.2854935622,96800.0,976800.0
NTJL37F8E7D5A602,TOKOu8EU,TOKOk3CZ,2024-12-08 19:06:22,5,200000,80056.98056964495,119943.01943035505,22000.0,222000.0
NTJL5A5E60EFA627,TOKOeLig,TOKOeLig,2024-12-08 12:34:02,18,594000,540147.5859349446,53852.41406505543,65340.0,659340.0
NTJL54E8F1BC5E3B,TOKOeLig,TOKOeLig,2024-12-08 17:08:31,18,594000,540147.5859349446,53852.41406505543,65340.0,659340.0
NTJLC866D106CE93,TOKOrvYu,TOKOjtqG,2024-12-08 15:27:29,18,594000,540147.5859349446,53852.41406505543,65340.0,659340.0
NTJL6B66FD1BAAE0,TOKOrvYu,TOKOjtqG,2024-12-08 20:38:27,27,891000,810221.3789024169,80778.62109758309,98010.0,989010.0
NTJL91718CF89037,TOKOrvYu,TOKOjtqG,2024-12-08 11:42:34,15,495000,450122.9882791205,44877.01172087953,54450.0,549450.0
NTJL095E81A37D61,TOKOrvYu,TOKOjtqG,2024-12-08 11:57:21,28,924000,840229.5781210249,83770.42187897512,101640.0,1025640.0
NTJLE08F9B68FF6D,TOKOrvYu,TOKOjtqG,2024-12-08 11:24:18,2,66000,60016.39843721606,5983.601562783937,7260.0,73260.0
NTJLE33D573597D5,TOKOu8EU,TOKOk3CZ,2024-12-08 19:53:01,1,33000,30008.19921860803,2991.8007813919685,3630.0,36630.0
NTJL3D63862D30DC,TOKOu8EU,TOKOk3CZ,2024-12-08 19:42:20,28,924000,840229.5781210249,83770.42187897512,101640.0,1025640.0
NTJL264FE6A69CFE,TOKOu8EU,TOKOk3CZ,2024-12-08 14:56:25,15,495000,450122.9882791205,44877.01172087953,54450.0,549450.0
NTJLDF19C0EBAE9D,TOKOeLig,TOKOeLig,2024-12-09 13:41:52,6,240000,96068.37668357394,143931.62331642606,26400.0,266400.0
NTJLEBB64210FA7E,TOKOeLig,TOKOeLig,2024-12-09 19:41:31,30,1200000,480341.8834178697,719658.1165821303,132000.0,1332000.0
NTJL389A8C93D315,TOKOrvYu,TOKOjtqG,2024-12-09 20:07:43,16,640000,256182.33782286383,383817.66217713617,70400.0,710400.0
NTJLBE1B9C97A8A7,TOKOrvYu,TOKOjtqG,2024-12-09 17:10:58,13,520000,208148.14948107686,311851.85051892314,57200.0,577200.0
NTJL2ACC90BDD26C,TOKOrvYu,TOKOjtqG,2024-12-09 12:47:50,8,320000,128091.16891143192,191908.83108856808,35200.0,355200.0
