ID_TRANSFER_BARANG,ID_USERS_PENGIRIM,ID_USERS_PENERIMA,KD_LOKASI_ASAL,KD_LOKASI_TUJUAN,WAKTU_PESAN_TRANSFER,WAKTU_KIRIM_TRANSFER,WAKTU_SELESAI_TRANSFER,STATUS
TRFRAE85463FDEDE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-22 07:20:00,2024-05-22 08:20:00,2024-05-22 09:20:00,SELESAI
TRFR6E403BD8AF2C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-23 06:22:00,2024-05-23 07:22:00,2024-05-23 08:22:00,SELESAI
TRFR882EB86A02DD,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-23 06:11:00,2024-05-23 07:11:00,2024-05-23 08:11:00,SELESAI
TRFREEEB3CB8DEB6,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-23 07:12:00,2024-05-23 08:12:00,2024-05-23 09:12:00,SELESAI
TRFR397FF74DE275,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-05-23 07:02:00,2024-05-23 08:02:00,2024-05-23 09:02:00,SELESAI
TRFR4E41C817799F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-23 06:29:00,2024-05-23 07:29:00,2024-05-23 08:29:00,SELESAI
TRFR2A1CE787C665,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-23 06:10:00,2024-05-23 07:10:00,2024-05-23 08:10:00,SELESAI
TRFR8891563EEAD8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-05-23 07:53:00,2024-05-23 08:53:00,2024-05-23 09:53:00,SELESAI
TRFR5FDD982A140A,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-24 07:10:00,2024-05-24 08:10:00,2024-05-24 09:10:00,SELESAI
TRFR901D026784E6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-05-24 07:15:00,2024-05-24 08:15:00,2024-05-24 09:15:00,SELESAI
TRFR924DDC79E1F5,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-05-24 06:21:00,2024-05-24 07:21:00,2024-05-24 08:21:00,SELESAI
TRFR7E93FF072A0D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-24 07:49:00,2024-05-24 08:49:00,2024-05-24 09:49:00,SELESAI
TRFR3480A7AE320B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-25 07:31:00,2024-05-25 08:31:00,2024-05-25 09:31:00,SELESAI
TRFRCB4BBE1F5529,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-25 06:16:00,2024-05-25 07:16:00,2024-05-25 08:16:00,SELESAI
TRFR6E7FF46D189D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-25 06:17:00,2024-05-25 07:17:00,2024-05-25 08:17:00,SELESAI
TRFRF158D8B65019,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-05-26 06:40:00,2024-05-26 07:40:00,2024-05-26 08:40:00,SELESAI
TRFR5C4C6FB3FE6F,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-05-26 08:35:00,2024-05-26 09:35:00,2024-05-26 10:35:00,SELESAI
TRFR0D10C2E780C8,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-26 08:57:00,2024-05-26 09:57:00,2024-05-26 10:57:00,SELESAI
TRFR8CD3399D880B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-27 07:27:00,2024-05-27 08:27:00,2024-05-27 09:27:00,SELESAI
TRFR2F4A833E423C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-27 07:37:00,2024-05-27 08:37:00,2024-05-27 09:37:00,SELESAI
TRFR8D28E6CA583F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-27 08:56:00,2024-05-27 09:56:00,2024-05-27 10:56:00,SELESAI
TRFRAAD0856CE8AB,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-28 07:48:00,2024-05-28 08:48:00,2024-05-28 09:48:00,SELESAI
TRFRAB4843F47AA1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-28 06:11:00,2024-05-28 07:11:00,2024-05-28 08:11:00,SELESAI
TRFR33F179BCEB94,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-29 06:46:00,2024-05-29 07:46:00,2024-05-29 08:46:00,SELESAI
TRFR08ABF49AAEB6,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-29 07:57:00,2024-05-29 08:57:00,2024-05-29 09:57:00,SELESAI
TRFR47A0DA7B046D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-29 06:07:00,2024-05-29 07:07:00,2024-05-29 08:07:00,SELESAI
TRFRDBFC6886EEA7,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-29 08:48:00,2024-05-29 09:48:00,2024-05-29 10:48:00,SELESAI
TRFR0C49AA3C9298,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-30 07:12:00,2024-05-30 08:12:00,2024-05-30 09:12:00,SELESAI
TRFRAB3AE3D3933F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-30 07:20:00,2024-05-30 08:20:00,2024-05-30 09:20:00,SELESAI
TRFR48837E47E930,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-30 06:50:00,2024-05-30 07:50:00,2024-05-30 08:50:00,SELESAI
TRFR13B05D4F9196,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-05-30 06:37:00,2024-05-30 07:37:00,2024-05-30 08:37:00,SELESAI
TRFR1C9E01106331,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-31 07:00:00,2024-05-31 08:00:00,2024-05-31 09:00:00,SELESAI
TRFR28128CF5BE5F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-31 08:50:00,2024-05-31 09:50:00,2024-05-31 10:50:00,SELESAI
TRFR377460373111,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-05-31 06:16:00,2024-05-31 07:16:00,2024-05-31 08:16:00,SELESAI
TRFR2F37434CBFC9,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-01 06:31:00,2024-06-01 07:31:00,2024-06-01 08:31:00,SELESAI
TRFR91B0814DC4BB,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-02 08:22:00,2024-06-02 09:22:00,2024-06-02 10:22:00,SELESAI
TRFR624A3BEDA3D2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-02 08:27:00,2024-06-02 09:27:00,2024-06-02 10:27:00,SELESAI
TRFR199E28C77B15,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-02 08:23:00,2024-06-02 09:23:00,2024-06-02 10:23:00,SELESAI
TRFRD1EFFB6949C2,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-03 08:01:00,2024-06-03 09:01:00,2024-06-03 10:01:00,SELESAI
TRFRE2874FFF0026,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-03 08:15:00,2024-06-03 09:15:00,2024-06-03 10:15:00,SELESAI
TRFR5F3DE5C5CA4E,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-04 06:20:00,2024-06-04 07:20:00,2024-06-04 08:20:00,SELESAI
TRFR6D7A1C8CD9E1,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-05 08:14:00,2024-06-05 09:14:00,2024-06-05 10:14:00,SELESAI
TRFRC945B0805218,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-05 07:03:00,2024-06-05 08:03:00,2024-06-05 09:03:00,SELESAI
TRFR5A86E5CDBFDD,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-05 07:14:00,2024-06-05 08:14:00,2024-06-05 09:14:00,SELESAI
TRFRFB9330A70742,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-06 08:32:00,2024-06-06 09:32:00,2024-06-06 10:32:00,SELESAI
TRFR2284F40981CE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-07 06:51:00,2024-06-07 07:51:00,2024-06-07 08:51:00,SELESAI
TRFRCFBCC31D9693,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-07 08:04:00,2024-06-07 09:04:00,2024-06-07 10:04:00,SELESAI
TRFRE669890BEBE0,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-08 06:19:00,2024-06-08 07:19:00,2024-06-08 08:19:00,SELESAI
TRFR974306B452AF,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-10 07:39:00,2024-06-10 08:39:00,2024-06-10 09:39:00,SELESAI
TRFR5D5887B76E39,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-10 07:40:00,2024-06-10 08:40:00,2024-06-10 09:40:00,SELESAI
TRFRF0913D9B9357,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-16 08:25:00,2024-06-16 09:25:00,2024-06-16 10:25:00,SELESAI
TRFRE90475BA7B5F,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-19 06:28:00,2024-06-19 07:28:00,2024-06-19 08:28:00,SELESAI
TRFRE803FB20456B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-06-24 06:22:00,2024-06-24 07:22:00,2024-06-24 08:22:00,SELESAI
TRFR916E9C6450E2,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-24 08:02:00,2024-06-24 09:02:00,2024-06-24 10:02:00,SELESAI
TRFR02902F3E72FE,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-27 06:29:00,2024-06-27 07:29:00,2024-06-27 08:29:00,SELESAI
TRFR2DACFF80A24D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-27 07:05:00,2024-06-27 08:05:00,2024-06-27 09:05:00,SELESAI
TRFR2E97D3D85194,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-30 07:41:00,2024-06-30 08:41:00,2024-06-30 09:41:00,SELESAI
TRFRD00518A8F4D4,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-06-30 08:31:00,2024-06-30 09:31:00,2024-06-30 10:31:00,SELESAI
TRFRE4B427C13724,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-06-30 07:43:00,2024-06-30 08:43:00,2024-06-30 09:43:00,SELESAI
TRFR921FD4AD828D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-01 07:31:00,2024-07-01 08:31:00,2024-07-01 09:31:00,SELESAI
TRFRA907DEBD055B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-04 08:57:00,2024-07-04 09:57:00,2024-07-04 10:57:00,SELESAI
TRFRF9E922F25D4D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-04 06:26:00,2024-07-04 07:26:00,2024-07-04 08:26:00,SELESAI
TRFRA81FD151869E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-04 06:38:00,2024-07-04 07:38:00,2024-07-04 08:38:00,SELESAI
TRFRBBA69DC8BEC2,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-05 07:32:00,2024-07-05 08:32:00,2024-07-05 09:32:00,SELESAI
TRFR5DBCBB489A60,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-06 06:50:00,2024-07-06 07:50:00,2024-07-06 08:50:00,SELESAI
TRFR22F08D6C9EFD,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-07 06:33:00,2024-07-07 07:33:00,2024-07-07 08:33:00,SELESAI
TRFR14E18464E300,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-08 07:27:00,2024-07-08 08:27:00,2024-07-08 09:27:00,SELESAI
TRFR845E037C3511,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-09 06:05:00,2024-07-09 07:05:00,2024-07-09 08:05:00,SELESAI
TRFR4615B5CE6CE6,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-09 08:39:00,2024-07-09 09:39:00,2024-07-09 10:39:00,SELESAI
TRFR32E44718C5E7,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-09 07:54:00,2024-07-09 08:54:00,2024-07-09 09:54:00,SELESAI
TRFR2F526BD9BF7A,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-11 08:04:00,2024-07-11 09:04:00,2024-07-11 10:04:00,SELESAI
TRFR3E8F23BCEDF8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-11 06:38:00,2024-07-11 07:38:00,2024-07-11 08:38:00,SELESAI
TRFR30A91FC68E09,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-11 06:23:00,2024-07-11 07:23:00,2024-07-11 08:23:00,SELESAI
TRFR542EB74FF69F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-11 06:19:00,2024-07-11 07:19:00,2024-07-11 08:19:00,SELESAI
TRFR32DD6120DB46,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-11 07:19:00,2024-07-11 08:19:00,2024-07-11 09:19:00,SELESAI
TRFRBC5A6A011CA4,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-11 08:09:00,2024-07-11 09:09:00,2024-07-11 10:09:00,SELESAI
TRFREC516CBF9B8A,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-12 07:01:00,2024-07-12 08:01:00,2024-07-12 09:01:00,SELESAI
TRFRDB2F95D1ED70,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-13 06:10:00,2024-07-13 07:10:00,2024-07-13 08:10:00,SELESAI
TRFR922FFE6C0521,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-14 06:16:00,2024-07-14 07:16:00,2024-07-14 08:16:00,SELESAI
TRFR87D7687BCB6D,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-14 07:27:00,2024-07-14 08:27:00,2024-07-14 09:27:00,SELESAI
TRFRA4DFB11A8BFD,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-16 08:54:00,2024-07-16 09:54:00,2024-07-16 10:54:00,SELESAI
TRFR3B9DD511F568,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-16 08:52:00,2024-07-16 09:52:00,2024-07-16 10:52:00,SELESAI
TRFR6AC602D18E9F,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-17 06:32:00,2024-07-17 07:32:00,2024-07-17 08:32:00,SELESAI
TRFR4684FEA9B660,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-17 06:05:00,2024-07-17 07:05:00,2024-07-17 08:05:00,SELESAI
TRFR3DAC6F3D88F3,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-17 07:17:00,2024-07-17 08:17:00,2024-07-17 09:17:00,SELESAI
TRFRB10B0D940B07,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-18 08:33:00,2024-07-18 09:33:00,2024-07-18 10:33:00,SELESAI
TRFR0D72295426E1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-18 07:08:00,2024-07-18 08:08:00,2024-07-18 09:08:00,SELESAI
TRFRDE767A3C361B,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-18 08:38:00,2024-07-18 09:38:00,2024-07-18 10:38:00,SELESAI
TRFRD52143FE76FC,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-18 06:23:00,2024-07-18 07:23:00,2024-07-18 08:23:00,SELESAI
TRFRD94A954A3C82,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-19 08:54:00,2024-07-19 09:54:00,2024-07-19 10:54:00,SELESAI
TRFR114C25F1A75D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-19 08:35:00,2024-07-19 09:35:00,2024-07-19 10:35:00,SELESAI
TRFR6AACB3DA5485,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-19 06:57:00,2024-07-19 07:57:00,2024-07-19 08:57:00,SELESAI
TRFR821E80E8659B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-19 08:43:00,2024-07-19 09:43:00,2024-07-19 10:43:00,SELESAI
TRFRCBFE28906579,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-20 07:59:00,2024-07-20 08:59:00,2024-07-20 09:59:00,SELESAI
TRFRDB48FB540046,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-20 07:23:00,2024-07-20 08:23:00,2024-07-20 09:23:00,SELESAI
TRFRB6B4361870A2,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-20 06:18:00,2024-07-20 07:18:00,2024-07-20 08:18:00,SELESAI
TRFR925B36FF52B0,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-20 07:27:00,2024-07-20 08:27:00,2024-07-20 09:27:00,SELESAI
TRFR571612E341F5,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-20 06:59:00,2024-07-20 07:59:00,2024-07-20 08:59:00,SELESAI
TRFR166C65F6CE9E,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-20 07:23:00,2024-07-20 08:23:00,2024-07-20 09:23:00,SELESAI
TRFRBFB8C68B2E97,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-20 06:00:00,2024-07-20 07:00:00,2024-07-20 08:00:00,SELESAI
TRFR88E5ADF1A204,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-21 07:23:00,2024-07-21 08:23:00,2024-07-21 09:23:00,SELESAI
TRFR5B5B9359DF18,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-21 07:51:00,2024-07-21 08:51:00,2024-07-21 09:51:00,SELESAI
TRFRA401AE1C8FBA,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-21 08:03:00,2024-07-21 09:03:00,2024-07-21 10:03:00,SELESAI
TRFRE129665DAED1,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-21 08:02:00,2024-07-21 09:02:00,2024-07-21 10:02:00,SELESAI
TRFR55B7B2CAFDA8,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-22 06:32:00,2024-07-22 07:32:00,2024-07-22 08:32:00,SELESAI
TRFRA9839AA5F258,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-23 08:33:00,2024-07-23 09:33:00,2024-07-23 10:33:00,SELESAI
TRFRA89F675CFB2C,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-23 08:29:00,2024-07-23 09:29:00,2024-07-23 10:29:00,SELESAI
TRFRD53274B31621,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-23 07:38:00,2024-07-23 08:38:00,2024-07-23 09:38:00,SELESAI
TRFRE9494754D807,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-24 06:10:00,2024-07-24 07:10:00,2024-07-24 08:10:00,SELESAI
TRFR583B798F1BA8,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-25 08:27:00,2024-07-25 09:27:00,2024-07-25 10:27:00,SELESAI
TRFR5B037FC6FF47,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-25 07:36:00,2024-07-25 08:36:00,2024-07-25 09:36:00,SELESAI
TRFRDD9012938EE1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-25 07:22:00,2024-07-25 08:22:00,2024-07-25 09:22:00,SELESAI
TRFR8DA033653A21,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-26 08:54:00,2024-07-26 09:54:00,2024-07-26 10:54:00,SELESAI
TRFR23639B2CE7DC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-26 06:38:00,2024-07-26 07:38:00,2024-07-26 08:38:00,SELESAI
TRFR81CF4A37E235,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-27 08:11:00,2024-07-27 09:11:00,2024-07-27 10:11:00,SELESAI
TRFR3A9EF16B5A32,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-27 07:51:00,2024-07-27 08:51:00,2024-07-27 09:51:00,SELESAI
TRFRF1E5B949BAF1,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-27 08:40:00,2024-07-27 09:40:00,2024-07-27 10:40:00,SELESAI
TRFR915340E7F156,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-28 08:03:00,2024-07-28 09:03:00,2024-07-28 10:03:00,SELESAI
TRFRA52F677A714B,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-28 08:41:00,2024-07-28 09:41:00,2024-07-28 10:41:00,SELESAI
TRFR6B9257D61495,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-28 07:56:00,2024-07-28 08:56:00,2024-07-28 09:56:00,SELESAI
TRFRA676E1649438,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-29 06:50:00,2024-07-29 07:50:00,2024-07-29 08:50:00,SELESAI
TRFR86305A1F5984,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-29 07:26:00,2024-07-29 08:26:00,2024-07-29 09:26:00,SELESAI
TRFR8E7981777A16,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-07-30 08:57:00,2024-07-30 09:57:00,2024-07-30 10:57:00,SELESAI
TRFRD02F7E775645,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-07-30 08:06:00,2024-07-30 09:06:00,2024-07-30 10:06:00,SELESAI
TRFR32AE481FE868,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-07-30 06:02:00,2024-07-30 07:02:00,2024-07-30 08:02:00,SELESAI
TRFR88CCF933FA1E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-01 07:18:00,2024-08-01 08:18:00,2024-08-01 09:18:00,SELESAI
TRFR90B2864ADC16,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-02 06:57:00,2024-08-02 07:57:00,2024-08-02 08:57:00,SELESAI
TRFRB916EEE11791,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-02 07:53:00,2024-08-02 08:53:00,2024-08-02 09:53:00,SELESAI
TRFR716870ABDE90,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-02 06:48:00,2024-08-02 07:48:00,2024-08-02 08:48:00,SELESAI
TRFR8C612B01E136,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-03 07:17:00,2024-08-03 08:17:00,2024-08-03 09:17:00,SELESAI
TRFR681A8AA65204,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-03 08:42:00,2024-08-03 09:42:00,2024-08-03 10:42:00,SELESAI
TRFRA0B92019D832,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-04 06:40:00,2024-08-04 07:40:00,2024-08-04 08:40:00,SELESAI
TRFR9E924D5847A4,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-05 07:23:00,2024-08-05 08:23:00,2024-08-05 09:23:00,SELESAI
TRFRD685C761A276,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-05 07:12:00,2024-08-05 08:12:00,2024-08-05 09:12:00,SELESAI
TRFRC46311165927,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-06 07:01:00,2024-08-06 08:01:00,2024-08-06 09:01:00,SELESAI
TRFRA45EAC9C743D,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-07 06:24:00,2024-08-07 07:24:00,2024-08-07 08:24:00,SELESAI
TRFRC8191180BDC3,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-08 06:50:00,2024-08-08 07:50:00,2024-08-08 08:50:00,SELESAI
TRFRDC186FE5DB05,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-08 08:30:00,2024-08-08 09:30:00,2024-08-08 10:30:00,SELESAI
TRFR5A27A2C41A8E,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-08 06:27:00,2024-08-08 07:27:00,2024-08-08 08:27:00,SELESAI
TRFRD0D0D6153318,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-08 08:28:00,2024-08-08 09:28:00,2024-08-08 10:28:00,SELESAI
TRFR5EA8F21316A5,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-08 07:49:00,2024-08-08 08:49:00,2024-08-08 09:49:00,SELESAI
TRFRD921F3812559,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-09 07:08:00,2024-08-09 08:08:00,2024-08-09 09:08:00,SELESAI
TRFR0E1EB06BCCFF,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-09 07:58:00,2024-08-09 08:58:00,2024-08-09 09:58:00,SELESAI
TRFR9A961BC07283,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-10 08:42:00,2024-08-10 09:42:00,2024-08-10 10:42:00,SELESAI
TRFRBB1E2FE04C57,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-10 06:58:00,2024-08-10 07:58:00,2024-08-10 08:58:00,SELESAI
TRFRA137E1F882FC,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-11 08:50:00,2024-08-11 09:50:00,2024-08-11 10:50:00,SELESAI
TRFR3E3B89D504A3,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-11 07:47:00,2024-08-11 08:47:00,2024-08-11 09:47:00,SELESAI
TRFR5E5C494D0D5A,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-12 06:10:00,2024-08-12 07:10:00,2024-08-12 08:10:00,SELESAI
TRFRFB3628D5F431,GDNGj825,TOKOrvYu,GDNGj825,TOKOjtqG,2024-08-13 08:54:00,2024-08-13 09:54:00,2024-08-13 10:54:00,SELESAI
TRFR29B727BF7C23,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-13 06:39:00,2024-08-13 07:39:00,2024-08-13 08:39:00,SELESAI
TRFRB4BCD3212780,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-15 06:15:00,2024-08-15 07:15:00,2024-08-15 08:15:00,SELESAI
TRFR427F55AF0EAE,GDNGj825,TOKOu8EU,GDNGj825,TOKOk3CZ,2024-08-15 08:52:00,2024-08-15 09:52:00,2024-08-15 10:52:00,SELESAI
TRFRDCD17B4CFB1C,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-15 08:00:00,2024-08-15 09:00:00,2024-08-15 10:00:00,SELESAI
TRFR689B6EB3C2CA,GDNGj825,TOKOeLig,GDNGj825,TOKOeLig,2024-08-16 07:02:00,2024-08-16 08:02:00,2024-08-16 09:02:00,SELESAI
