ID_DETAIL_TRANSFER_BARANG_BATCH,ID_DETAIL_TRANSFER_BARANG,ID_PESAN_BARANG,JUMLAH_PESAN_TRANSFER_BATCH_DUS,JUMLAH_KIRIM_DUS,JUMLAH_TIBA_DUS,JUMLAH_DITOLAK_DUS,JUMLAH_MASUK_DUS
DTFB844506805980,DTFRD90EC07158D3,PSBGC82C19DD1AA4,9,9,9,0,9
DTFBB7268D15F425,DTFRD90EC07158D3,PSBGE810044FB1FF,4,4,4,0,4
DTFB302AE8BA102D,DTFR92845243B90F,PSBG7A11D8FF6CD3,13,13,13,0,13
DTFB5CE887A7A2C8,DTFR4F53B026B75E,PSBG7899867877AB,7,7,7,0,7
DTFBB365A4660D1F,DTFRC3646870D137,PSBGA8E60567D24F,8,8,8,0,8
DTFBF7D381E93EB4,DTFRC3646870D137,PSBGAC7F1E9E423D,5,5,5,0,5
DTFB1D2E7FF1B999,DTFR13070B435110,PSBGAC7F1E9E423D,13,13,13,0,13
DTFB9A6E67F83D79,DTFR196307A1BBAF,PSBGCF1E6DD7C1ED,8,8,8,0,8
DTFB02E00255ECE9,DTFR196307A1BBAF,PSBGF3E32C305A1B,5,5,5,0,5
DTFBD2C1F2206152,DTFR79B28BDB30CD,PSBGF3E32C305A1B,13,13,13,0,13
DTFBD0D64F6A2D90,DTFR014C39747265,PSBGA15C2F9502BA,9,9,9,0,9
DTFBAB5FDE3369CE,DTFR014C39747265,PSBGB60A31784477,4,4,4,0,4
DTFB32A1F66ECFB7,DTFR15A0B5AB921D,PSBG30E006CD3A71,13,13,13,0,13
DTFB4477E72AD57B,DTFR95231ABCA97E,PSBG6FBF73480862,9,9,9,0,9
DTFB9A7030708728,DTFR95231ABCA97E,PSBG0115C428EA25,4,4,4,0,4
DTFB9AC8ECE94744,DTFR83154966E7C2,PSBG78024F21D296,7,7,7,0,7
DTFBAD06304E3C91,DTFR9C8E6DEB9B93,PSBGF3E32C305A1B,13,13,13,0,13
DTFB7061F37B1901,DTFR425BADB6CE03,PSBGBA400BB57778,16,16,16,0,16
DTFBE979CB16E606,DTFR34BDAFBF7984,PSBGF6EB5B5FE8BB,9,9,9,0,9
DTFBD464E319F8B2,DTFR34BDAFBF7984,PSBGD38EFC669B24,4,4,4,0,4
DTFB2233499C41D9,DTFRBEF0ED1539BD,PSBG8CCB0EDDF74B,13,13,13,0,13
DTFB4F80BF93669A,DTFR759F37F6F632,PSBG606B0D3CB46C,16,16,16,0,16
DTFB5652E0F41A73,DTFRDD9531268B6E,PSBG4389FDF53929,9,9,9,0,9
DTFB5EAE0A3458B2,DTFRDD9531268B6E,PSBG28CF6BD9863C,4,4,4,0,4
DTFB61670158FF3F,DTFR0EE375E5A7C8,PSBGE810044FB1FF,13,13,13,0,13
DTFB3BC6B3370CF5,DTFRA9CAEBC00424,PSBG8E1E4B4CF200,7,7,7,0,7
DTFB52E838F5127E,DTFRA9CAEBC00424,PSBG164B61F1C225,6,6,6,0,6
DTFB3A9AD5EC7E93,DTFR283A64A24CB6,PSBGB923CA09C1B6,7,7,7,0,7
DTFB77D5D27C282F,DTFRFBBF647D4613,PSBGBA400BB57778,15,15,15,0,15
DTFBD7930F832B64,DTFR0FC3FE0CB199,PSBG610169D222BB,7,7,7,0,7
DTFB845AD20B4C1C,DTFR4C3317836151,PSBGF04D3EA085D6,9,9,9,0,9
DTFB17C47CE80CEB,DTFR4C3317836151,PSBG2B62748D26A1,4,4,4,0,4
DTFBE25D2E3095A7,DTFRCD6FCDB8B997,PSBG6362D117BB4B,13,13,13,0,13
DTFB2BC465310897,DTFR3499AA8CB732,PSBG606B0D3CB46C,16,16,16,0,16
DTFB94452DD8CD33,DTFR59D5C0C4464C,PSBGD38EFC669B24,13,13,13,0,13
DTFBC60221ACB934,DTFRE91F25CFBD71,PSBG28CF6BD9863C,13,13,13,0,13
DTFBA67A21274ED5,DTFRD1B8F9A621FF,PSBGAC28730E998D,13,13,13,0,13
DTFBF3A057F33700,DTFRC8FE8130C34B,PSBGD1239C60017A,9,9,9,0,9
DTFBB6B2AD9B5BF3,DTFRC8FE8130C34B,PSBGBABDE9447462,4,4,4,0,4
DTFBE86E213E5C3D,DTFR2EFB637A5278,PSBG03612B39FF0B,13,13,13,0,13
DTFB0EC27893F27C,DTFRF025EA5C27BD,PSBG0115C428EA25,13,13,13,0,13
DTFB6559FFBAF8DF,DTFR992E228ADD92,PSBGBABDE9447462,13,13,13,0,13
DTFB3FD3D305DA74,DTFR6AD6400B56E5,PSBGAC7F1E9E423D,14,14,14,0,14
DTFBC97358975A94,DTFR9B889684FA94,PSBGBABDE9447462,13,13,13,0,13
DTFB2D0259A1C99B,DTFRE62689828A96,PSBGE6167BED116D,9,9,9,0,9
DTFB6F374D20D59D,DTFRE62689828A96,PSBG22DC268821A4,4,4,4,0,4
DTFB283B825468CD,DTFR45586223F983,PSBG03612B39FF0B,13,13,13,0,13
DTFB414CE2EB24F0,DTFR8914DE4CCF88,PSBG93B898F571FC,9,9,9,0,9
DTFB9DC7DBF2EE1D,DTFR8914DE4CCF88,PSBG32CB750EB2C3,4,4,4,0,4
DTFB099B54263B0F,DTFR2623FDA6E6C2,PSBG57F8E80F215A,9,9,9,0,9
DTFB0F15FBCD71A9,DTFR2623FDA6E6C2,PSBGF5EB0AFB1C46,4,4,4,0,4
DTFB0792E9DDA186,DTFRBE461D432731,PSBG22DC268821A4,13,13,13,0,13
DTFB553B699FE8E3,DTFRCF38D1B73F20,PSBGA4250D4CE5A7,16,16,16,0,16
DTFB50A65864F187,DTFR9F24A32FED44,PSBG2B62748D26A1,13,13,13,0,13
DTFB5EAE7AD86480,DTFR9D9FCECAFFEA,PSBG42BB8FA2F42C,13,13,13,0,13
DTFBA87DBA72DE85,DTFRABD0D7C1DCBC,PSBGFB80A7CADBBC,16,16,16,0,16
DTFB0E799F773A93,DTFR90E04B25D59C,PSBGB60A31784477,13,13,13,0,13
DTFB1B6FE4D36EBE,DTFRBDE8849472F2,PSBGF7FF88D6FAB4,3,3,3,0,3
DTFBBB7C1DF623A8,DTFRBDE8849472F2,PSBG779C8BD91C0C,4,4,4,0,4
DTFB4D3AEC5AF48C,DTFR7C1A0B45E663,PSBGF5EB0AFB1C46,13,13,13,0,13
DTFBCDA23343417D,DTFRF6CC4ADD1351,PSBG1DBF216CD4E8,9,9,9,0,9
DTFB193B4C722A79,DTFRF6CC4ADD1351,PSBG3C9E1E679875,4,4,4,0,4
DTFBC4B430CD07AF,DTFR94E312589960,PSBG0115C428EA25,13,13,13,0,13
DTFBAF357568F5B2,DTFRA09548FA4DE8,PSBG610169D222BB,3,3,3,0,3
DTFBF1284E322241,DTFRA09548FA4DE8,PSBG6CD6FB3E88AC,4,4,4,0,4
DTFB2D2B48AE34C6,DTFRE4C984149498,PSBG34A4E429390B,9,9,9,0,9
DTFBACFDC258D4DA,DTFRE4C984149498,PSBGA7A55C6ED90D,4,4,4,0,4
DTFB21091EDA4840,DTFR46ED9C9A6050,PSBG164B61F1C225,13,13,13,0,13
DTFB0379D17C147D,DTFR3E3548AEAA61,PSBG03485CD1E5D7,13,13,13,0,13
DTFBC474AA0BA3DB,DTFRC53C4A8619FB,PSBG1B5F0D01A3B3,16,16,16,0,16
DTFB4B11EB938AFD,DTFRD966B61E090B,PSBGF5EB0AFB1C46,13,13,13,0,13
DTFBECB9B29F8F2C,DTFR49497FC84040,PSBGA47F5BB6E7C6,13,13,13,0,13
DTFB2563CA46D68A,DTFR20F73089159D,PSBGAC28730E998D,13,13,13,0,13
DTFB1127734E7F8D,DTFRB3F2AD2682CF,PSBGB60A31784477,13,13,13,0,13
DTFBC51D33315E79,DTFR18B6B427D3D4,PSBG03485CD1E5D7,13,13,13,0,13
DTFBAB565F299A99,DTFRE69ED3BE423C,PSBG6362D117BB4B,13,13,13,0,13
DTFBC05A766CDA61,DTFRA77DE6C53DE6,PSBG43978C4E7D99,3,3,3,0,3
DTFB9E074C372166,DTFRA77DE6C53DE6,PSBGC447E9D2418F,4,4,4,0,4
DTFB5649F43BBCF7,DTFR9B1A95374779,PSBG22DC268821A4,13,13,13,0,13
DTFB70DBB14474DE,DTFRFB662D634DBD,PSBG7899867877AB,3,3,3,0,3
DTFB10A1B86FBB62,DTFRFB662D634DBD,PSBG6B5D49CC70AB,4,4,4,0,4
DTFBE205CC9D35C6,DTFRA4439A1CFDB3,PSBG32CB750EB2C3,13,13,13,0,13
DTFBBAB25C268335,DTFR72894FF9E637,PSBGA7A55C6ED90D,13,13,13,0,13
DTFB415FEC0843ED,DTFR61D8703AB379,PSBG28CF6BD9863C,13,13,13,0,13
DTFBD920CD0A164C,DTFRF7907F82D495,PSBGAC28730E998D,13,13,13,0,13
DTFB56287E65C5BB,DTFR91DDE6BBEDCE,PSBGB923CA09C1B6,3,3,3,0,3
DTFB7CF106CFA273,DTFR91DDE6BBEDCE,PSBGF16562369164,4,4,4,0,4
DTFB39A2886F2520,DTFRD19463B30664,PSBG467F2895D229,3,3,3,0,3
DTFBB50F9D0B21B3,DTFRD19463B30664,PSBG2C6F4C74C6C5,4,4,4,0,4
DTFB1CD3D108995A,DTFR39C7CF8826D3,PSBG5A370B70A362,3,3,3,0,3
DTFB70F51AAF0EB3,DTFR39C7CF8826D3,PSBGC240D63A81ED,4,4,4,0,4
DTFB784170749642,DTFR762A8D5ED992,PSBGC447E9D2418F,7,7,7,0,7
DTFB1BDCDDF4804D,DTFRF512FC6FCDF3,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFBE59986D79003,DTFRF24105ED1DF2,PSBG32CB750EB2C3,13,13,13,0,13
DTFB6C841C917A3F,DTFR4EFB7729A4B1,PSBG3C9E1E679875,13,13,13,0,13
DTFB13C9061C050B,DTFR25158B350648,PSBG5794FBB5AB30,13,13,13,0,13
DTFBDB8BBDCEC130,DTFRA81046B7D063,PSBGA7A55C6ED90D,13,13,13,0,13
DTFBEE2435338485,DTFR94AB09D133BE,PSBG2B62748D26A1,13,13,13,0,13
DTFBBF7EC1FCB088,DTFRDBAB9DF2B594,PSBGB5307FD7F5E1,14,14,14,0,14
DTFB245B6A2E87B1,DTFR33B1C4F53D5D,PSBG30E006CD3A71,13,13,13,0,13
DTFB90822E74F13A,DTFR092AE9D40630,PSBG8E131C832C61,13,13,13,0,13
DTFB34ADFF5B4E82,DTFR32A719C2E0C5,PSBGA4250D4CE5A7,5,5,5,0,5
DTFBE124CAA4412F,DTFR32A719C2E0C5,PSBG9CB41E9B9A93,10,10,10,0,10
DTFB1C2EFFB295D8,DTFR06C4D1410C90,PSBG1960BEED61D2,13,13,13,0,13
DTFB476DBF6C65AD,DTFR75F502B283F8,PSBG3C9E1E679875,13,13,13,0,13
DTFB60B9D5F58834,DTFRD40D6EBB9F75,PSBG8E131C832C61,13,13,13,0,13
DTFB567992300934,DTFR749BDE9341D9,PSBG8CCB0EDDF74B,13,13,13,0,13
DTFBA642AA92D93A,DTFR86A990B59E87,PSBG42BB8FA2F42C,13,13,13,0,13
DTFB72C7A4EE0114,DTFR0C1C8100F52E,PSBG42BB8FA2F42C,13,13,13,0,13
DTFB52FC772635C0,DTFR8E2BB637E685,PSBGAC7F1E9E423D,13,13,13,0,13
DTFBB671E49398F7,DTFRF686AB997496,PSBGBA400BB57778,7,7,7,0,7
DTFBB5E24A5EF325,DTFRF686AB997496,PSBGA9098828E5A4,9,9,9,0,9
DTFB99351D963E64,DTFR4FAE1085F858,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB51B46AE9B43A,DTFRE221CB81B573,PSBGD38EFC669B24,13,13,13,0,13
DTFB385055F5A491,DTFR7A72A0635CB6,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFBCD7A448D093A,DTFR9A0FEB6C268F,PSBG78024F21D296,7,7,7,0,7
DTFB587B7A9C6E14,DTFR467FE785C928,PSBG8CCB0EDDF74B,13,13,13,0,13
DTFBAE906F6C5A04,DTFR6A1716A75DA4,PSBG7A11D8FF6CD3,13,13,13,0,13
DTFBF101ED97B98C,DTFR385B313EF46F,PSBGB5307FD7F5E1,13,13,13,0,13
DTFB430ECB75AC18,DTFRB5E084B10813,PSBG03612B39FF0B,13,13,13,0,13
DTFB14A1C187916B,DTFR6ED80A0F413F,PSBGC240D63A81ED,7,7,7,0,7
DTFB801CB88FAA69,DTFR628B408A3EFD,PSBGF3E32C305A1B,13,13,13,0,13
DTFB623D9F4ED853,DTFRDE88D847F3B6,PSBG779C8BD91C0C,7,7,7,0,7
DTFBA8468E8118A7,DTFRDA32DDA9293A,PSBG5794FBB5AB30,13,13,13,0,13
DTFBBAF78E3727FD,DTFR47606E703411,PSBG164B61F1C225,13,13,13,0,13
DTFBD4D970E53518,DTFREBBB7DE633BB,PSBG7A11D8FF6CD3,13,13,13,0,13
DTFB5BE97A3F0899,DTFR5DA2A5E988DB,PSBGFB80A7CADBBC,16,16,16,0,16
DTFB69BB3E6FDF7F,DTFRD2083D4211C1,PSBGFB80A7CADBBC,5,5,5,0,5
DTFB295A6F951F09,DTFRD2083D4211C1,PSBGF85AB8564919,11,11,11,0,11
DTFBD8D1D23DA514,DTFR65BE249550EC,PSBG30E006CD3A71,13,13,13,0,13
DTFBCEC72455BB48,DTFR80AE5886D84A,PSBGE810044FB1FF,13,13,13,0,13
DTFBF7558E23D6D5,DTFR117C789D0E25,PSBGF16562369164,7,7,7,0,7
DTFBC9C796E4F507,DTFR16417224EF13,PSBGE810044FB1FF,13,13,13,0,13
DTFB7FF12FA95627,DTFR45A11395545E,PSBG9CB41E9B9A93,16,16,16,0,16
DTFBFEE4E5315FF1,DTFRB087520D464D,PSBG78024F21D296,3,3,3,0,3
DTFBFF034556DA67,DTFRB087520D464D,PSBG7546CB6B84FC,4,4,4,0,4
DTFBCA4D01871A30,DTFRF0B6D4AB6973,PSBG8E131C832C61,13,13,13,0,13
DTFBDC96546387B7,DTFR6E2B147AFFF8,PSBG8CCB0EDDF74B,13,13,13,0,13
DTFBED259112715A,DTFRD345FD3ACD3B,PSBG5794FBB5AB30,13,13,13,0,13
DTFBFA5FCD29627E,DTFRE1C9FDCA36AE,PSBG30E006CD3A71,13,13,13,0,13
DTFBC7BBF65D9AF3,DTFR4565C949B449,PSBG779C8BD91C0C,7,7,7,0,7
DTFB5165410C19FD,DTFR4025F4111BC8,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFBACE49CD23813,DTFRA879F80F45DB,PSBGA47F5BB6E7C6,13,13,13,0,13
DTFB41583FA06A05,DTFRA039CBBC4863,PSBG28CF6BD9863C,13,13,13,0,13
DTFB97D370EF6B2B,DTFR87B9F1433E47,PSBGB60A31784477,13,13,13,0,13
DTFBAEB539C92DA1,DTFR4E8AB4783CDE,PSBG1960BEED61D2,13,13,13,0,13
DTFB296C689648F8,DTFRF78390C0AC8A,PSBGAC28730E998D,13,13,13,0,13
DTFB727B71DC8E7F,DTFRB31CD93EB9CD,PSBGE810044FB1FF,13,13,13,0,13
DTFB398167CACF7C,DTFR9FD064C4FA3C,PSBG7A11D8FF6CD3,13,13,13,0,13
DTFBB037F764CB4E,DTFR2B7ACD8141A4,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB16BB1B79EE86,DTFR3FD443EAFCD0,PSBG7546CB6B84FC,7,7,7,0,7
DTFBE32E405D68D6,DTFR57B8C9BC20AB,PSBGAC7F1E9E423D,13,13,13,0,13
DTFBBFB42F4809B7,DTFR3264A2779FAC,PSBG2B62748D26A1,13,13,13,0,13
DTFBD39C31C6C0E6,DTFR1938527F70A2,PSBG1960BEED61D2,13,13,13,0,13
DTFBF43AE5C83DE3,DTFR6815DA625818,PSBGC447E9D2418F,7,7,7,0,7
DTFB0EB84EADABB4,DTFRECD2D372761F,PSBG28CF6BD9863C,13,13,13,0,13
DTFB4A7BC97171E3,DTFR173373C30628,PSBG03612B39FF0B,13,13,13,0,13
DTFB62CF5C855D8A,DTFR01E8D24A3C47,PSBGC240D63A81ED,7,7,7,0,7
DTFB07A25D180C5D,DTFRE596BA0EB5B9,PSBGF3E32C305A1B,13,13,13,0,13
DTFBA4BDEFB3FF25,DTFRDF1D9843302A,PSBGA47F5BB6E7C6,13,13,13,0,13
DTFBAF9BBC8A4F1F,DTFR0880973E64A2,PSBG0115C428EA25,13,13,13,0,13
DTFBC677BFA436FE,DTFRF0455310FD7D,PSBGBABDE9447462,13,13,13,0,13
DTFB273E1FA1CDDD,DTFRBCED5FFE0EF4,PSBGF3E32C305A1B,13,13,13,0,13
DTFB97B44EA6A1FA,DTFR62C663CD2BDE,PSBG0115C428EA25,13,13,13,0,13
DTFB82ABB6EF0882,DTFR4DDBF4BD7BE6,PSBGA9098828E5A4,16,16,16,0,16
DTFBB4A25EDB4089,DTFRF8B742F867CE,PSBGF16562369164,7,7,7,0,7
DTFB60C9874E7745,DTFR5E62DFEC7BBD,PSBG164B61F1C225,13,13,13,0,13
DTFB5A1DCDF5E63A,DTFR4C6A2BEA9239,PSBG32CB750EB2C3,13,13,13,0,13
DTFBECBACED2E207,DTFRAD8178B995FA,PSBG03485CD1E5D7,13,13,13,0,13
DTFB91BCA33C2D0B,DTFR55F6E529C78C,PSBGD38EFC669B24,14,14,14,0,14
DTFB85D96BB4D985,DTFR996134328327,PSBG6362D117BB4B,13,13,13,0,13
DTFB30C76A6CC458,DTFRDA1D246F2DF4,PSBG6362D117BB4B,13,13,13,0,13
DTFB0101AFF24C42,DTFR8B80D3A03E3A,PSBG22DC268821A4,13,13,13,0,13
DTFB9E6AA5797757,DTFR0E2DEF6B56DE,PSBG22DC268821A4,13,13,13,0,13
DTFB78674AF065B8,DTFRF76D36B452ED,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFBDAEEC72C4BE5,DTFRC646E3EF9353,PSBG164B61F1C225,13,13,13,0,13
DTFBD084ADC16831,DTFR275B62B424A7,PSBG9CB41E9B9A93,16,16,16,0,16
DTFB611022F24F63,DTFR713B23ADDD8A,PSBG03612B39FF0B,13,13,13,0,13
DTFB29D873D71134,DTFR3ED613CA6FBF,PSBGB5307FD7F5E1,13,13,13,0,13
DTFB1CD88E079D9B,DTFRF37E1958B2F4,PSBG03485CD1E5D7,13,13,13,0,13
DTFB14DBC570AEF2,DTFRCAD76A82F9DD,PSBGA47F5BB6E7C6,13,13,13,0,13
DTFB45113B92A5C6,DTFR3A00CE47BDA0,PSBG03485CD1E5D7,13,13,13,0,13
DTFB833D7D8CF040,DTFR887B52D99766,PSBGD4FAC106E421,13,13,13,0,13
DTFBDCCF3AE4E9AF,DTFR5B56E7F31E85,PSBG2B62748D26A1,13,13,13,0,13
DTFBA884F6D0B300,DTFR40ED7695361F,PSBG779C8BD91C0C,7,7,7,0,7
DTFBE06EF2438121,DTFR5B709792F79B,PSBGA9098828E5A4,16,16,16,0,16
DTFB25D2B23DC4C6,DTFR0811119B6927,PSBG0115C428EA25,13,13,13,0,13
DTFB7D5EEDAD6B1F,DTFR4D79FA3DB0D7,PSBGBABDE9447462,13,13,13,0,13
DTFB0DCDFC3CEEFC,DTFR9757DBFA741A,PSBGF5EB0AFB1C46,13,13,13,0,13
DTFB5FA71D19DC80,DTFRF654973CAAFA,PSBG9CB41E9B9A93,16,16,16,0,16
DTFB920D429872F8,DTFRD1B02900BDBE,PSBG32CB750EB2C3,13,13,13,0,13
DTFBCA4A74A30230,DTFR6B12CC5A1FEE,PSBGF5EB0AFB1C46,13,13,13,0,13
DTFB990B8DE1FEB3,DTFR8E062A95CCA4,PSBG22DC268821A4,13,13,13,0,13
DTFB7DEEBF72FF8A,DTFR3278EF3AC978,PSBG1960BEED61D2,13,13,13,0,13
DTFB63D24B5894FF,DTFRC4608EBF2483,PSBG1B5F0D01A3B3,4,4,4,0,4
DTFB22D73DD67B8F,DTFRC4608EBF2483,PSBG915AD2C16D0B,12,12,12,0,12
DTFB01410DEBC3B0,DTFRB3B4896BF47E,PSBGD38EFC669B24,13,13,13,0,13
DTFBAC5995C25032,DTFRA6881F271CDE,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFBDE7319DB0830,DTFRB52C0D7994BE,PSBGBABDE9447462,13,13,13,0,13
DTFB9159DD0B7ED5,DTFR126228C81862,PSBG42BB8FA2F42C,13,13,13,0,13
DTFBA23B46820C36,DTFR67DB47715345,PSBG3C9E1E679875,13,13,13,0,13
DTFBFE98130C975A,DTFR38CBA622AEF8,PSBGA7A55C6ED90D,13,13,13,0,13
DTFB56721489CED3,DTFR658F8558DADD,PSBG915AD2C16D0B,16,16,16,0,16
DTFB412288072DEF,DTFRD5F0E4346610,PSBGA7A55C6ED90D,14,14,14,0,14
DTFB79D0278D4975,DTFR198BF2B45207,PSBG5794FBB5AB30,13,13,13,0,13
DTFB0377F2501422,DTFR8F8D7C8DDA9D,PSBGA9098828E5A4,16,16,16,0,16
DTFB998E5D155461,DTFRAB0C768E4354,PSBGAC28730E998D,1,1,1,0,1
DTFB7AE4E5236385,DTFRAB0C768E4354,PSBG3C1646812099,12,12,12,0,12
DTFBEA9949FD6984,DTFR18796B3243D7,PSBG8E131C832C61,13,13,13,0,13
DTFB41C2074260B5,DTFR161798900C42,PSBG3C9E1E679875,13,13,13,0,13
DTFBC28805CE72D6,DTFRFB0DD090C087,PSBGC240D63A81ED,7,7,7,0,7
DTFBB9098553636F,DTFR685568E54C4A,PSBG6362D117BB4B,13,13,13,0,13
DTFB46519648C209,DTFR64972C46FCB0,PSBGA7A55C6ED90D,13,13,13,0,13
DTFB507F6B631C7B,DTFR61309B26CC57,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB6DAC12C76E11,DTFR4FAAAFBAECBC,PSBGF85AB8564919,16,16,16,0,16
DTFBF06B677BD3B9,DTFR62C3D0B95CFC,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFBA790C3956F38,DTFRC24F959C35B1,PSBG42BB8FA2F42C,13,13,13,0,13
DTFBBB1852535C27,DTFR22EE98402300,PSBG8CCB0EDDF74B,13,13,13,0,13
DTFB4557DB4B26EC,DTFR1836AC58FF5F,PSBG2C6F4C74C6C5,7,7,7,0,7
DTFB395627D06FBC,DTFRA7DB9D1DA6DC,PSBG7A11D8FF6CD3,13,13,13,0,13
DTFBAE3E94A4B944,DTFR4CECD77D4AD7,PSBGB5307FD7F5E1,13,13,13,0,13
DTFBBAAF3A03FF8C,DTFR4B3DD1174D36,PSBGB60A31784477,13,13,13,0,13
DTFBEC1275B0D00F,DTFR6C01F829EE60,PSBGE810044FB1FF,13,13,13,0,13
DTFBEA8835700505,DTFR2A70CA853320,PSBGB5307FD7F5E1,8,8,8,0,8
DTFB4FE17E5FC6A7,DTFR2A70CA853320,PSBGA197F0645B0E,5,5,5,0,5
DTFBE98B583470E0,DTFRBB7C875968AB,PSBGB60A31784477,13,13,13,0,13
DTFB64124A9BC577,DTFRD46156358080,PSBGC447E9D2418F,7,7,7,0,7
DTFB4B4BA5A9134C,DTFR280C2ACDC780,PSBG28CF6BD9863C,13,13,13,0,13
DTFB3F3427305570,DTFR52D20BAF3070,PSBG8CCB0EDDF74B,9,9,9,0,9
DTFBA170814BBA03,DTFR52D20BAF3070,PSBG0F5E60D24CAA,4,4,4,0,4
DTFB7F6C1F18FC97,DTFRBF1F10ED5435,PSBGC447E9D2418F,7,7,7,0,7
DTFB54C47E8596D7,DTFR3AF5C28FEDE1,PSBGF5EB0AFB1C46,13,13,13,0,13
DTFBE9431E30E9AB,DTFRCA87406ED993,PSBG42BB8FA2F42C,9,9,9,0,9
DTFB83B0C0F52F03,DTFRCA87406ED993,PSBG3DE21523AEB1,4,4,4,0,4
DTFB32E7329CDA13,DTFR51E9CEACB44A,PSBG3C1646812099,9,9,9,0,9
DTFBAE8FFB07BBA3,DTFR51E9CEACB44A,PSBG1E0BBD32E221,4,4,4,0,4
DTFB38B8CE8A1DCB,DTFR9FB841814EEB,PSBG2B62748D26A1,13,13,13,0,13
DTFB027D53524F48,DTFR0E094E50FEDB,PSBGF85AB8564919,15,15,15,0,15
DTFBDA19BC1CA483,DTFR9C5A55C2A08E,PSBG7546CB6B84FC,7,7,7,0,7
DTFBBA90898962FA,DTFRDBBDE6D9EB38,PSBG9CB41E9B9A93,16,16,16,0,16
DTFBF161A7C78A65,DTFR49FD4E1ECE3F,PSBG915AD2C16D0B,16,16,16,0,16
DTFB7CC1A3487472,DTFRE65E1CCAB1B3,PSBG3C9E1E679875,13,13,13,0,13
DTFBC51A5FF179B1,DTFR96879CABDB2D,PSBGD4FAC106E421,13,13,13,0,13
DTFB6820593D175D,DTFRAD42E16590EF,PSBG6B5D49CC70AB,7,7,7,0,7
DTFB2F6F707D3B4A,DTFRB6E658AA2A4C,PSBG32CB750EB2C3,13,13,13,0,13
DTFBBAE8B2F3C6B4,DTFR8985F6B66C13,PSBG30E006CD3A71,13,13,13,0,13
DTFBA59E70A01B60,DTFR41B0368C225F,PSBG8E131C832C61,13,13,13,0,13
DTFBE69F746C9B89,DTFR825EC967B13F,PSBGF16562369164,7,7,7,0,7
DTFB557E70C89EFF,DTFRFB20B6F1AE81,PSBG6CD6FB3E88AC,7,7,7,0,7
DTFB68A25C21E0DB,DTFR064438BE931D,PSBG28CF6BD9863C,9,9,9,0,9
DTFB1CAF53175B80,DTFR064438BE931D,PSBG1BB66A657298,4,4,4,0,4
DTFB7A812DF9BFE9,DTFR2FCBC1ACD8A9,PSBG164B61F1C225,13,13,13,0,13
DTFBEE3411AC2854,DTFR7744BFC2782A,PSBGE810044FB1FF,9,9,9,0,9
DTFB09151EF6BCED,DTFR7744BFC2782A,PSBGF793B4AA4D82,4,4,4,0,4
DTFB8A773C850922,DTFR33E977E26B3C,PSBGD38EFC669B24,13,13,13,0,13
DTFB3B262624755F,DTFRAA0302020F86,PSBGC240D63A81ED,7,7,7,0,7
DTFB1CE7FBC64AFE,DTFR6580D6A7C881,PSBGA47F5BB6E7C6,9,9,9,0,9
DTFB8DF7AE4FC554,DTFR6580D6A7C881,PSBG3DED2757A624,4,4,4,0,4
DTFB2EAE010F8CE2,DTFRD72AF835E3C5,PSBG5794FBB5AB30,9,9,9,0,9
DTFB8BB13284F1F4,DTFRD72AF835E3C5,PSBG0529EF659AB6,4,4,4,0,4
DTFB47D54F232F80,DTFRB4D212972ED5,PSBGF3E32C305A1B,8,8,8,0,8
DTFB7726A6152109,DTFRB4D212972ED5,PSBG54F3BA8B52FC,5,5,5,0,5
DTFB9AAB0AA65011,DTFR144BA5268780,PSBG8E131C832C61,9,9,9,0,9
DTFB48894994B446,DTFR144BA5268780,PSBG0D1C458D1564,4,4,4,0,4
DTFB4C3D096D2ADE,DTFR371857E4BC40,PSBGBABDE9447462,9,9,9,0,9
DTFB1BC5CE8D7525,DTFR371857E4BC40,PSBGB177CE51C14A,4,4,4,0,4
DTFBBA7B17CD7402,DTFR89AE5F353A23,PSBG03612B39FF0B,9,9,9,0,9
DTFB389D8A76D7AC,DTFR89AE5F353A23,PSBG8F723EE13EBD,4,4,4,0,4
DTFBD8C9FFE85379,DTFR04E0491FEE0C,PSBG0F5E60D24CAA,14,14,14,0,14
DTFB49A360D71798,DTFR4C3104B0746E,PSBG30E006CD3A71,9,9,9,0,9
DTFB6383F53C143F,DTFR4C3104B0746E,PSBGD7A86AB577E2,4,4,4,0,4
DTFB166E6181C063,DTFR67C68A6EBC20,PSBG0529EF659AB6,13,13,13,0,13
DTFBC560C0909C77,DTFR79DAAF56D258,PSBG7546CB6B84FC,7,7,7,0,7
DTFBA8EDE0213D01,DTFRE71581EB5D8B,PSBG7A11D8FF6CD3,9,9,9,0,9
DTFB0D1C8F024ADC,DTFRE71581EB5D8B,PSBGD26284040706,4,4,4,0,4
DTFB99A72258336A,DTFR650D8464E8D9,PSBGD7A86AB577E2,13,13,13,0,13
